customer_id,order_date,order_id,order_status,payment_id,payment_type,product_category,product_id,quantity,table,total_price,unit_price
CUST0756,2025-05-02,ORD02285,Cancelled,PAY_EXTRA_3912,Credit Card,Clothing,PROD0085,2,Order_Items,81.32,40.66
CUST0022,2025-01-08,ORD02967,Delivered,PAY_EXTRA_5198,Credit Card,Electronics,PROD0064,3,Order_Items,533.91,177.97
CUST0913,2025-05-04,ORD01748,Delivered,PAY_EXTRA_8846,Bank Transfer,Home,PROD0090,4,Order_Items,75.8,18.95
CUST0793,2024-09-16,ORD01836,Cancelled,PAY_EXTRA_259,Bank Transfer,Grocery,PROD0055,3,Order_Items,155.43,51.81
CUST0941,2024-09-23,ORD02392,Processing,PAY_EXTRA_3790,PayPal,Electronics,PROD0038,4,Order_Items,1057.48,264.37
CUST0195,2025-06-02,ORD02221,Cancelled,PAY_EXTRA_9202,PayPal,Toys,PROD0029,3,Order_Items,72.39,24.13
CUST0284,2025-01-24,ORD00265,Processing,PAY_EXTRA_487,Bank Transfer,Books,PROD0056,2,Order_Items,509.66,254.83
CUST0078,2025-03-31,ORD01883,Delivered,PAY_EXTRA_7907,Bank Transfer,Home,PROD0090,4,Order_Items,517.04,129.26
CUST0518,2024-09-21,ORD01577,Cancelled,PAY_EXTRA_518,PayPal,Electronics,PROD0053,1,Order_Items,175.07,175.07
CUST0614,2025-06-06,ORD00510,Shipped,PAY_EXTRA_8342,Credit Card,Books,PROD0068,4,Order_Items,367.36,91.84
CUST0041,2025-05-07,ORD00557,Cancelled,PAY_EXTRA_311,Credit Card,Clothing,PROD0097,1,Order_Items,216.6,216.6
CUST0466,2025-04-30,ORD00321,Processing,PAY_EXTRA_3231,Credit Card,Electronics,PROD0017,4,Order_Items,852.92,213.23
CUST0542,2025-04-27,ORD00873,Delivered,PAY_EXTRA_7932,Credit Card,Grocery,PROD0072,1,Order_Items,280.64,280.64
CUST0805,2024-11-08,ORD01925,Processing,PAY_EXTRA_7457,PayPal,Electronics,PROD0018,1,Order_Items,292.24,292.24
CUST0684,2025-05-02,ORD02777,Shipped,PAY_EXTRA_9783,Credit Card,Toys,PROD0091,5,Order_Items,1400.4,280.08
CUST0919,2025-02-23,ORD01162,Delivered,PAY_EXTRA_5183,Credit Card,Toys,PROD0079,3,Order_Items,72.99,24.33
CUST0027,2025-04-17,ORD01294,Delivered,PAY_EXTRA_8076,PayPal,Toys,PROD0079,2,Order_Items,323.7,161.85
CUST0677,2024-08-27,ORD02890,Cancelled,PAY_EXTRA_6501,Bank Transfer,Grocery,PROD0039,4,Order_Items,52.08,13.02
CUST0278,2025-05-17,ORD00261,Processing,PAY_EXTRA_6790,PayPal,Electronics,PROD0002,5,Order_Items,811.25,162.25
CUST0512,2025-04-13,ORD02530,Cancelled,PAY_EXTRA_7772,Bank Transfer,Toys,PROD0011,4,Order_Items,1023.84,255.96
CUST0050,2025-03-02,ORD00741,Processing,PAY_EXTRA_2737,Credit Card,Home,PROD0033,4,Order_Items,365.76,91.44
CUST0555,2025-05-17,ORD00864,Shipped,PAY_EXTRA_7841,Credit Card,Electronics,PROD0010,1,Order_Items,243.8,243.8
CUST0483,2025-07-03,ORD01844,Cancelled,PAY_EXTRA_6261,Bank Transfer,Home,PROD0033,5,Order_Items,245.75,49.15
CUST0126,2024-08-05,ORD02823,Cancelled,PAY_EXTRA_8205,PayPal,Toys,PROD0042,1,Order_Items,106.7,106.7
CUST0785,2025-01-21,ORD00186,Cancelled,PAY_EXTRA_1247,Bank Transfer,Beauty,PROD0057,1,Order_Items,53.13,53.13
CUST0064,2025-02-21,ORD00850,Delivered,PAY_EXTRA_9335,Bank Transfer,Toys,PROD0070,1,Order_Items,24.71,24.71
CUST0158,2025-06-01,ORD01665,Shipped,PAY_EXTRA_4194,PayPal,Toys,PROD0012,5,Order_Items,1003.85,200.77
CUST0703,2024-12-02,ORD02030,Processing,PAY_EXTRA_8000,Bank Transfer,Beauty,PROD0071,3,Order_Items,489.45,163.15
CUST0294,2024-08-25,ORD02439,Shipped,PAY_EXTRA_7377,PayPal,Grocery,PROD0048,1,Order_Items,123.97,123.97
CUST0251,2025-03-09,ORD01192,Cancelled,PAY_EXTRA_3434,Credit Card,Clothing,PROD0046,5,Order_Items,1116.35,223.27
CUST0557,2025-04-27,ORD01035,Processing,PAY_EXTRA_5381,Credit Card,Home,PROD0088,2,Order_Items,270.36,135.18
CUST0156,2025-03-13,ORD02194,Shipped,PAY_EXTRA_958,Credit Card,Beauty,PROD0057,3,Order_Items,178.23,59.41
CUST0630,2024-09-15,ORD01495,Cancelled,PAY_EXTRA_416,PayPal,Clothing,PROD0021,4,Order_Items,1109.4,277.35
CUST0548,2025-04-29,ORD02939,Cancelled,PAY_EXTRA_5741,Credit Card,Electronics,PROD0066,4,Order_Items,963.56,240.89
CUST0745,2025-04-25,ORD02981,Delivered,PAY_EXTRA_6727,Bank Transfer,Toys,PROD0004,2,Order_Items,577.2,288.6
CUST0795,2025-01-10,ORD02324,Delivered,PAY_EXTRA_4381,PayPal,Grocery,PROD0036,3,Order_Items,175.35,58.45
CUST0340,2025-06-09,ORD01336,Shipped,PAY_EXTRA_5196,Bank Transfer,Electronics,PROD0078,2,Order_Items,501.2,250.6
CUST0697,2025-03-14,ORD00024,Shipped,PAY_EXTRA_1112,Bank Transfer,Beauty,PROD0013,3,Order_Items,522.15,174.05
CUST0960,2024-12-22,ORD00917,Shipped,PAY_EXTRA_2688,Credit Card,Clothing,PROD0094,2,Order_Items,408.38,204.19
CUST0277,2024-11-07,ORD00005,Delivered,PAY_EXTRA_6472,Bank Transfer,Electronics,PROD0051,1,Order_Items,52.36,52.36
CUST0095,2025-03-04,ORD00910,Delivered,PAY_EXTRA_8819,Bank Transfer,Toys,PROD0009,1,Order_Items,268.21,268.21
CUST0057,2024-09-03,ORD02258,Processing,PAY_EXTRA_7807,Bank Transfer,Books,PROD0056,1,Order_Items,176.57,176.57
CUST0388,2024-09-17,ORD01328,Processing,PAY_EXTRA_3410,PayPal,Books,PROD0093,1,Order_Items,267.19,267.19
CUST0769,2025-06-30,ORD00244,Cancelled,PAY_EXTRA_80,PayPal,Toys,PROD0079,1,Order_Items,150.16,150.16
CUST0710,2025-03-12,ORD00837,Shipped,PAY_EXTRA_4613,Credit Card,Grocery,PROD0036,2,Order_Items,113.4,56.7
CUST0046,2025-05-23,ORD01054,Shipped,PAY_EXTRA_1373,Bank Transfer,Clothing,PROD0032,3,Order_Items,753.87,251.29
CUST0078,2025-03-31,ORD01883,Delivered,PAY_EXTRA_1509,Bank Transfer,Clothing,PROD0008,3,Order_Items,531.27,177.09
CUST0948,2025-02-04,ORD02538,Shipped,PAY_EXTRA_6442,Credit Card,Grocery,PROD0039,2,Order_Items,40.22,20.11
CUST0995,2024-09-03,ORD01688,Shipped,PAY_EXTRA_3070,Bank Transfer,Electronics,PROD0019,2,Order_Items,568.44,284.22
CUST0962,2025-04-01,ORD00106,Processing,PAY_EXTRA_3015,Credit Card,Beauty,PROD0067,1,Order_Items,113.52,113.52
CUST0167,2024-11-13,ORD02242,Delivered,PAY_EXTRA_4822,Credit Card,Toys,PROD0004,4,Order_Items,329.32,82.33
CUST0813,2024-11-04,ORD02774,Shipped,PAY_EXTRA_7821,Bank Transfer,Beauty,PROD0013,4,Order_Items,208.88,52.22
CUST0805,2024-11-08,ORD01925,Processing,PAY_EXTRA_92,PayPal,Beauty,PROD0034,1,Order_Items,52.91,52.91
CUST0232,2024-09-11,ORD00578,Delivered,PAY_EXTRA_9420,Credit Card,Clothing,PROD0080,3,Order_Items,816.12,272.04
CUST0969,2025-01-02,ORD00454,Shipped,PAY_EXTRA_6599,Bank Transfer,Electronics,PROD0014,4,Order_Items,669.76,167.44
CUST0223,2025-04-17,ORD02252,Cancelled,PAY_EXTRA_4442,Bank Transfer,Home,PROD0031,2,Order_Items,220.98,110.49
CUST0316,2025-04-15,ORD00123,Shipped,PAY_EXTRA_7601,PayPal,Beauty,PROD0074,5,Order_Items,363.25,72.65
CUST0889,2025-01-16,ORD01801,Delivered,PAY_EXTRA_3834,PayPal,Books,PROD0096,3,Order_Items,61.44,20.48
CUST0291,2025-02-14,ORD00507,Cancelled,PAY_EXTRA_9701,Bank Transfer,Books,PROD0095,1,Order_Items,55.52,55.52
CUST0352,2024-09-06,ORD01467,Delivered,PAY_EXTRA_4321,Bank Transfer,Toys,PROD0061,3,Order_Items,391.23,130.41
CUST0842,2025-02-04,ORD02381,Delivered,PAY_EXTRA_3393,PayPal,Electronics,PROD0053,3,Order_Items,781.95,260.65
CUST0760,2025-01-20,ORD02714,Cancelled,PAY_EXTRA_4751,PayPal,Toys,PROD0091,1,Order_Items,169.44,169.44
CUST0041,2025-05-07,ORD00557,Cancelled,PAY_EXTRA_7228,Credit Card,Electronics,PROD0087,3,Order_Items,657.66,219.22
CUST0773,2024-09-03,ORD00218,Delivered,PAY_EXTRA_9190,Credit Card,Books,PROD0045,2,Order_Items,333.24,166.62
CUST0953,2025-03-20,ORD01865,Shipped,PAY_EXTRA_2360,PayPal,Toys,PROD0001,3,Order_Items,741.9,247.3
CUST0016,2025-06-25,ORD02023,Processing,PAY_EXTRA_1147,Credit Card,Grocery,PROD0081,1,Order_Items,163.71,163.71
CUST0392,2024-09-22,ORD01290,Processing,PAY_EXTRA_5665,Bank Transfer,Grocery,PROD0081,1,Order_Items,81.71,81.71
CUST0366,2025-04-01,ORD02744,Shipped,PAY_EXTRA_8074,Credit Card,Beauty,PROD0057,4,Order_Items,580.24,145.06
CUST0341,2024-12-14,ORD01013,Cancelled,PAY_EXTRA_4942,Bank Transfer,Books,PROD0099,5,Order_Items,284.4,56.88
CUST0539,2025-04-13,ORD01669,Delivered,PAY_EXTRA_3662,Credit Card,Grocery,PROD0036,1,Order_Items,190.32,190.32
CUST0601,2025-02-20,ORD01321,Processing,PAY_EXTRA_1562,Credit Card,Home,PROD0090,4,Order_Items,244.92,61.23
CUST0115,2024-10-09,ORD00027,Cancelled,PAY_EXTRA_4112,PayPal,Clothing,PROD0007,1,Order_Items,126.74,126.74
CUST0088,2025-06-29,ORD00251,Cancelled,PAY_EXTRA_9049,Credit Card,Clothing,PROD0046,4,Order_Items,60.52,15.13
CUST0952,2024-09-21,ORD00227,Cancelled,PAY_EXTRA_9275,PayPal,Clothing,PROD0021,4,Order_Items,1018.04,254.51
CUST0704,2024-11-18,ORD02329,Shipped,PAY_EXTRA_8537,Bank Transfer,Clothing,PROD0032,2,Order_Items,561.52,280.76
CUST0040,2025-06-03,ORD00609,Cancelled,PAY_EXTRA_794,PayPal,Electronics,PROD0038,1,Order_Items,45.66,45.66
CUST0621,2024-10-11,ORD02197,Delivered,PAY_EXTRA_5853,Bank Transfer,Clothing,PROD0046,5,Order_Items,257.15,51.43
CUST0463,2024-10-14,ORD01120,Shipped,PAY_EXTRA_7618,Credit Card,Clothing,PROD0021,2,Order_Items,400.52,200.26
CUST0250,2025-06-01,ORD01791,Delivered,PAY_EXTRA_1593,Credit Card,Beauty,PROD0022,5,Order_Items,59.4,11.88
CUST0081,2024-10-16,ORD01187,Delivered,PAY_EXTRA_7417,Bank Transfer,Toys,PROD0004,3,Order_Items,113.07,37.69
CUST0481,2024-08-28,ORD00544,Processing,PAY_EXTRA_5266,PayPal,Clothing,PROD0021,1,Order_Items,135.87,135.87
CUST0627,2024-08-10,ORD00692,Shipped,PAY_EXTRA_7146,Credit Card,Toys,PROD0028,5,Order_Items,691.9,138.38
CUST0718,2024-09-19,ORD01994,Cancelled,PAY_EXTRA_88,Bank Transfer,Clothing,PROD0097,2,Order_Items,297.74,148.87
CUST0102,2024-11-23,ORD00465,Shipped,PAY_EXTRA_8694,Bank Transfer,Toys,PROD0042,5,Order_Items,208.5,41.7
CUST0927,2024-08-09,ORD01542,Delivered,PAY_EXTRA_9731,PayPal,Toys,PROD0029,5,Order_Items,74.9,14.98
CUST0941,2025-02-10,ORD01431,Delivered,PAY_EXTRA_9445,PayPal,Clothing,PROD0026,3,Order_Items,38.13,12.71
CUST0036,2025-02-04,ORD01964,Processing,PAY_EXTRA_6753,Bank Transfer,Grocery,PROD0084,5,Order_Items,277.85,55.57
CUST0245,2025-03-23,ORD00220,Cancelled,PAY_EXTRA_3501,Credit Card,Books,PROD0054,2,Order_Items,45.26,22.63
CUST0824,2024-09-27,ORD01014,Cancelled,PAY_EXTRA_2233,PayPal,Grocery,PROD0048,2,Order_Items,384.82,192.41
CUST0094,2025-03-04,ORD02235,Cancelled,PAY_EXTRA_2802,Credit Card,Beauty,PROD0067,5,Order_Items,982.4,196.48
CUST0842,2025-05-13,ORD00276,Cancelled,PAY_EXTRA_4423,Credit Card,Beauty,PROD0025,2,Order_Items,60.58,30.29
CUST0950,2025-02-13,ORD02941,Processing,PAY_EXTRA_5662,PayPal,Home,PROD0016,2,Order_Items,533.96,266.98
CUST0515,2025-04-16,ORD00700,Shipped,PAY_EXTRA_7169,Credit Card,Beauty,PROD0025,2,Order_Items,478.72,239.36
CUST0560,2024-10-27,ORD01099,Cancelled,PAY_EXTRA_8336,Credit Card,Home,PROD0016,4,Order_Items,1162.8,290.7
CUST0429,2024-10-19,ORD02982,Cancelled,PAY_EXTRA_2147,Credit Card,Grocery,PROD0036,4,Order_Items,1120.72,280.18
CUST0579,2025-04-22,ORD01831,Processing,PAY_EXTRA_7968,PayPal,Toys,PROD0012,2,Order_Items,29.62,14.81
CUST0518,2025-02-16,ORD00111,Processing,PAY_EXTRA_6550,PayPal,Beauty,PROD0057,2,Order_Items,197.24,98.62
CUST0307,2025-06-18,ORD01980,Cancelled,PAY_EXTRA_7642,Credit Card,Clothing,PROD0006,4,Order_Items,174.96,43.74
CUST0239,2025-02-26,ORD02104,Processing,PAY_EXTRA_6163,PayPal,Books,PROD0045,2,Order_Items,219.04,109.52
CUST0477,2024-09-05,ORD00241,Processing,PAY_EXTRA_1494,PayPal,Books,PROD0044,1,Order_Items,135.63,135.63
CUST0899,2024-12-15,ORD01812,Shipped,PAY_EXTRA_7695,Bank Transfer,Electronics,PROD0010,2,Order_Items,163.7,81.85
CUST0375,2025-06-27,ORD01776,Shipped,PAY_EXTRA_7093,Bank Transfer,Toys,PROD0061,1,Order_Items,205.9,205.9
CUST0191,2024-08-24,ORD02166,Cancelled,PAY_EXTRA_1408,Credit Card,Books,PROD0096,3,Order_Items,228.87,76.29
CUST0218,2024-09-01,ORD00010,Cancelled,PAY_EXTRA_6690,Bank Transfer,Books,PROD0096,1,Order_Items,127.85,127.85
CUST0155,2025-01-11,ORD01227,Cancelled,PAY_EXTRA_3400,Credit Card,Books,PROD0089,4,Order_Items,512.4,128.1
CUST0081,2025-02-25,ORD02111,Processing,PAY_EXTRA_108,Credit Card,Beauty,PROD0030,5,Order_Items,369.3,73.86
CUST0968,2024-09-12,ORD02966,Delivered,PAY_EXTRA_5635,Bank Transfer,Beauty,PROD0013,2,Order_Items,225.8,112.9
CUST0642,2024-09-04,ORD01962,Delivered,PAY_EXTRA_8481,Credit Card,Clothing,PROD0020,5,Order_Items,1303.25,260.65
CUST0987,2025-01-08,ORD01614,Shipped,PAY_EXTRA_6603,PayPal,Books,PROD0045,4,Order_Items,1037.92,259.48
CUST0427,2024-11-29,ORD01561,Cancelled,PAY_EXTRA_1090,Bank Transfer,Clothing,PROD0041,2,Order_Items,504.22,252.11
CUST0610,2025-04-12,ORD02109,Processing,PAY_EXTRA_5559,Bank Transfer,Grocery,PROD0081,5,Order_Items,207.05,41.41
CUST0995,2024-10-02,ORD02120,Shipped,PAY_EXTRA_9411,PayPal,Grocery,PROD0069,1,Order_Items,103.81,103.81
CUST0477,2025-06-15,ORD00222,Processing,PAY_EXTRA_8142,Bank Transfer,Electronics,PROD0019,4,Order_Items,774.72,193.68
CUST0789,2025-02-06,ORD02674,Delivered,PAY_EXTRA_8663,Credit Card,Toys,PROD0028,4,Order_Items,94.16,23.54
CUST0342,2025-05-29,ORD02330,Shipped,PAY_EXTRA_6595,PayPal,Clothing,PROD0021,3,Order_Items,213.69,71.23
CUST0121,2025-01-18,ORD01076,Processing,PAY_EXTRA_623,Credit Card,Books,PROD0099,1,Order_Items,117.29,117.29
CUST0166,2025-05-02,ORD02626,Cancelled,PAY_EXTRA_6870,Bank Transfer,Beauty,PROD0067,1,Order_Items,86.92,86.92
CUST0545,2024-11-06,ORD00876,Delivered,PAY_EXTRA_4813,PayPal,Toys,PROD0091,1,Order_Items,244.16,244.16
CUST0739,2024-08-29,ORD01463,Cancelled,PAY_EXTRA_6552,Credit Card,Toys,PROD0100,2,Order_Items,61.62,30.81
CUST0914,2025-04-04,ORD02300,Processing,PAY_EXTRA_7529,Bank Transfer,Books,PROD0089,4,Order_Items,1050.64,262.66
CUST0157,2024-08-04,ORD02119,Cancelled,PAY_EXTRA_5795,Credit Card,Electronics,PROD0050,2,Order_Items,126.04,63.02
CUST0260,2024-12-01,ORD02487,Cancelled,PAY_EXTRA_7436,PayPal,Toys,PROD0028,1,Order_Items,189.66,189.66
CUST0305,2024-11-17,ORD00720,Shipped,PAY_EXTRA_4217,PayPal,Beauty,PROD0030,5,Order_Items,1338.9,267.78
CUST0309,2025-07-18,ORD00616,Shipped,PAY_EXTRA_5940,Credit Card,Toys,PROD0028,3,Order_Items,145.59,48.53
CUST0306,2024-11-04,ORD01507,Cancelled,PAY_EXTRA_8500,PayPal,Toys,PROD0011,3,Order_Items,847.29,282.43
CUST0710,2025-03-12,ORD00837,Shipped,PAY_EXTRA_6428,Credit Card,Toys,PROD0091,1,Order_Items,21.34,21.34
CUST0679,2025-02-20,ORD01527,Processing,PAY_EXTRA_6826,Bank Transfer,Books,PROD0035,2,Order_Items,97.36,48.68
CUST0317,2025-02-12,ORD01194,Delivered,PAY_EXTRA_4130,Bank Transfer,Clothing,PROD0006,5,Order_Items,989.8,197.96
CUST0695,2024-12-22,ORD00397,Delivered,PAY_EXTRA_7801,Bank Transfer,Beauty,PROD0030,1,Order_Items,110.97,110.97
CUST0357,2024-09-19,ORD02570,Shipped,PAY_EXTRA_7753,PayPal,Toys,PROD0076,2,Order_Items,121.66,60.83
CUST0131,2024-08-20,ORD01329,Shipped,PAY_EXTRA_4721,Credit Card,Toys,PROD0061,5,Order_Items,1453.45,290.69
CUST0710,2025-03-12,ORD00837,Shipped,PAY_EXTRA_1650,Credit Card,Toys,PROD0091,4,Order_Items,69.76,17.44
CUST0855,2025-05-15,ORD00214,Cancelled,PAY_EXTRA_4140,Credit Card,Grocery,PROD0072,2,Order_Items,451.54,225.77
CUST0948,2024-08-14,ORD00128,Delivered,PAY_EXTRA_1617,Credit Card,Books,PROD0089,3,Order_Items,245.91,81.97
CUST0150,2025-06-19,ORD01116,Processing,PAY_EXTRA_2029,Bank Transfer,Home,PROD0016,3,Order_Items,584.43,194.81
CUST0070,2024-09-26,ORD00943,Delivered,PAY_EXTRA_8517,Bank Transfer,Toys,PROD0029,2,Order_Items,232.32,116.16
CUST0419,2024-09-08,ORD02206,Processing,PAY_EXTRA_4575,Credit Card,Electronics,PROD0087,2,Order_Items,481.62,240.81
CUST0587,2024-11-05,ORD01096,Processing,PAY_EXTRA_3992,Credit Card,Toys,PROD0070,2,Order_Items,66.92,33.46
CUST0672,2025-02-22,ORD01459,Processing,PAY_EXTRA_7376,Bank Transfer,Home,PROD0062,4,Order_Items,259.16,64.79
CUST0659,2024-08-06,ORD00571,Delivered,PAY_EXTRA_6149,PayPal,Clothing,PROD0026,3,Order_Items,730.08,243.36
CUST0686,2024-11-08,ORD00092,Processing,PAY_EXTRA_4908,Bank Transfer,Clothing,PROD0075,4,Order_Items,413.24,103.31
CUST0206,2025-05-29,ORD01629,Processing,PAY_EXTRA_5026,Credit Card,Beauty,PROD0034,4,Order_Items,62.84,15.71
CUST0899,2024-11-23,ORD00142,Delivered,PAY_EXTRA_8260,PayPal,Toys,PROD0076,5,Order_Items,165.95,33.19
CUST0284,2024-12-27,ORD00443,Delivered,PAY_EXTRA_4731,Credit Card,Books,PROD0082,3,Order_Items,409.92,136.64
CUST0829,2025-01-24,ORD00856,Cancelled,PAY_EXTRA_7548,Credit Card,Home,PROD0033,5,Order_Items,1327.95,265.59
CUST0883,2024-11-27,ORD00725,Processing,PAY_EXTRA_8134,Bank Transfer,Toys,PROD0098,1,Order_Items,12.77,12.77
CUST0816,2025-03-27,ORD00545,Shipped,PAY_EXTRA_1606,PayPal,Electronics,PROD0087,2,Order_Items,262.48,131.24
CUST0639,2024-12-21,ORD02413,Cancelled,PAY_EXTRA_4773,Credit Card,Beauty,PROD0067,1,Order_Items,208.78,208.78
CUST0100,2025-03-06,ORD02355,Processing,PAY_EXTRA_8109,PayPal,Clothing,PROD0007,4,Order_Items,223.08,55.77
CUST0952,2025-05-15,ORD00972,Processing,PAY_EXTRA_6951,Credit Card,Grocery,PROD0036,3,Order_Items,899.16,299.72
CUST0263,2025-02-05,ORD00537,Delivered,PAY_EXTRA_6004,Credit Card,Electronics,PROD0019,4,Order_Items,399.96,99.99
CUST0359,2024-08-28,ORD02140,Cancelled,PAY_EXTRA_7728,Bank Transfer,Beauty,PROD0067,3,Order_Items,465.75,155.25
CUST0285,2025-02-03,ORD00213,Processing,PAY_EXTRA_3541,PayPal,Grocery,PROD0055,2,Order_Items,113.5,56.75
CUST0132,2025-06-02,ORD00698,Delivered,PAY_EXTRA_388,Bank Transfer,Electronics,PROD0038,2,Order_Items,233.58,116.79
CUST0595,2024-09-20,ORD02422,Shipped,PAY_EXTRA_1794,PayPal,Beauty,PROD0015,3,Order_Items,245.1,81.7
CUST0784,2024-12-13,ORD02853,Processing,PAY_EXTRA_8731,Bank Transfer,Toys,PROD0027,1,Order_Items,234.42,234.42
CUST0088,2024-08-13,ORD00986,Processing,PAY_EXTRA_4919,Bank Transfer,Clothing,PROD0007,1,Order_Items,67.46,67.46
CUST0738,2025-04-17,ORD01343,Shipped,PAY_EXTRA_5537,Credit Card,Grocery,PROD0055,1,Order_Items,262.32,262.32
CUST0211,2024-07-28,ORD01065,Shipped,PAY_EXTRA_3872,PayPal,Clothing,PROD0026,5,Order_Items,682.15,136.43
CUST0013,2024-09-29,ORD02710,Processing,PAY_EXTRA_8868,PayPal,Books,PROD0093,2,Order_Items,381.18,190.59
CUST0663,2024-08-24,ORD01284,Cancelled,PAY_EXTRA_2254,PayPal,Beauty,PROD0067,3,Order_Items,275.1,91.7
CUST0267,2025-05-30,ORD01931,Processing,PAY_EXTRA_3412,PayPal,Grocery,PROD0081,1,Order_Items,101.38,101.38
CUST0982,2025-04-18,ORD01679,Processing,PAY_EXTRA_5459,Credit Card,Books,PROD0089,3,Order_Items,172.32,57.44
CUST0983,2025-06-17,ORD02093,Shipped,PAY_EXTRA_4955,PayPal,Toys,PROD0029,2,Order_Items,567.0,283.5
CUST0847,2025-06-25,ORD02751,Processing,PAY_EXTRA_7396,Bank Transfer,Books,PROD0096,5,Order_Items,695.1,139.02
CUST0068,2025-02-19,ORD01426,Cancelled,PAY_EXTRA_5414,PayPal,Books,PROD0099,5,Order_Items,85.85,17.17
CUST0529,2025-02-15,ORD01057,Delivered,PAY_EXTRA_7399,Credit Card,Clothing,PROD0007,4,Order_Items,805.6,201.4
CUST0462,2025-06-26,ORD01916,Delivered,PAY_EXTRA_7414,Credit Card,Electronics,PROD0002,5,Order_Items,1318.9,263.78
CUST0836,2025-05-14,ORD00040,Delivered,PAY_EXTRA_9100,Credit Card,Grocery,PROD0086,4,Order_Items,1046.88,261.72
CUST0570,2024-10-25,ORD00250,Delivered,PAY_EXTRA_4851,Credit Card,Books,PROD0089,3,Order_Items,164.4,54.8
CUST0899,2024-10-26,ORD01636,Shipped,PAY_EXTRA_2025,PayPal,Books,PROD0068,4,Order_Items,758.04,189.51
CUST0770,2025-01-22,ORD01579,Processing,PAY_EXTRA_2615,PayPal,Toys,PROD0011,4,Order_Items,785.8,196.45
CUST0745,2024-12-28,ORD02238,Delivered,PAY_EXTRA_7388,Bank Transfer,Toys,PROD0042,2,Order_Items,128.1,64.05
CUST0944,2024-11-20,ORD01333,Delivered,PAY_EXTRA_2926,Bank Transfer,Beauty,PROD0022,3,Order_Items,314.34,104.78
CUST0026,2024-08-28,ORD00170,Delivered,PAY_EXTRA_1121,Credit Card,Grocery,PROD0036,4,Order_Items,136.8,34.2
CUST0087,2024-12-11,ORD01959,Cancelled,PAY_EXTRA_2910,Bank Transfer,Toys,PROD0004,2,Order_Items,282.28,141.14
CUST0224,2025-03-12,ORD01127,Delivered,PAY_EXTRA_8146,PayPal,Toys,PROD0061,1,Order_Items,299.86,299.86
CUST0056,2025-06-11,ORD02116,Shipped,PAY_EXTRA_7383,PayPal,Grocery,PROD0055,1,Order_Items,46.97,46.97
CUST0856,2024-09-30,ORD02302,Processing,PAY_EXTRA_3482,Bank Transfer,Beauty,PROD0013,4,Order_Items,1061.64,265.41
CUST0010,2025-01-14,ORD01148,Processing,PAY_EXTRA_795,Credit Card,Toys,PROD0027,3,Order_Items,693.21,231.07
CUST0114,2024-11-26,ORD01992,Cancelled,PAY_EXTRA_1575,Bank Transfer,Home,PROD0090,4,Order_Items,103.64,25.91
CUST0083,2024-11-07,ORD00870,Delivered,PAY_EXTRA_6176,Bank Transfer,Electronics,PROD0024,3,Order_Items,374.7,124.9
CUST0221,2025-03-20,ORD00740,Processing,PAY_EXTRA_6266,Bank Transfer,Books,PROD0099,4,Order_Items,362.6,90.65
CUST0425,2025-07-18,ORD00603,Cancelled,PAY_EXTRA_2458,Credit Card,Clothing,PROD0007,2,Order_Items,337.6,168.8
CUST0914,2025-04-04,ORD02300,Processing,PAY_EXTRA_3312,Bank Transfer,Clothing,PROD0026,1,Order_Items,172.15,172.15
CUST0833,2024-11-15,ORD01752,Cancelled,PAY_EXTRA_1253,Bank Transfer,Books,PROD0045,2,Order_Items,68.74,34.37
CUST0470,2025-03-07,ORD00456,Shipped,PAY_EXTRA_6834,Bank Transfer,Books,PROD0095,4,Order_Items,880.24,220.06
CUST0935,2024-10-09,ORD00784,Processing,PAY_EXTRA_8794,Bank Transfer,Books,PROD0045,5,Order_Items,1056.35,211.27
CUST0388,2025-04-25,ORD02239,Cancelled,PAY_EXTRA_3837,Bank Transfer,Clothing,PROD0041,4,Order_Items,640.88,160.22
CUST0968,2024-09-12,ORD02966,Delivered,PAY_EXTRA_4398,Bank Transfer,Electronics,PROD0051,1,Order_Items,255.7,255.7
CUST0912,2025-04-11,ORD01591,Delivered,PAY_EXTRA_3595,Bank Transfer,Beauty,PROD0030,1,Order_Items,278.51,278.51
CUST0933,2024-08-15,ORD00393,Cancelled,PAY_EXTRA_6621,Bank Transfer,Grocery,PROD0037,4,Order_Items,303.92,75.98
CUST0506,2025-02-21,ORD02001,Processing,PAY_EXTRA_8382,Credit Card,Clothing,PROD0041,4,Order_Items,478.36,119.59
CUST0024,2024-11-22,ORD02150,Delivered,PAY_EXTRA_2124,PayPal,Toys,PROD0029,2,Order_Items,72.54,36.27
CUST0457,2024-12-13,ORD01762,Delivered,PAY_EXTRA_3238,Credit Card,Beauty,PROD0022,5,Order_Items,333.3,66.66
CUST0633,2025-06-18,ORD00716,Shipped,PAY_EXTRA_5403,Bank Transfer,Clothing,PROD0085,2,Order_Items,453.14,226.57
CUST0629,2025-04-07,ORD01894,Shipped,PAY_EXTRA_5998,Credit Card,Books,PROD0035,1,Order_Items,111.71,111.71
CUST0533,2024-09-26,ORD02797,Cancelled,PAY_EXTRA_5938,Credit Card,Grocery,PROD0081,2,Order_Items,587.76,293.88
CUST0889,2025-01-23,ORD01483,Cancelled,PAY_EXTRA_2045,Bank Transfer,Grocery,PROD0037,4,Order_Items,907.4,226.85
