payment_id,order_id,customer_id,payment_type,total_price
PAY_EXTRA_5403,ORD00716,CUST0633,Bank Transfer,453.14
PAY_EXTRA_5998,ORD01894,CUST0629,Credit Card,111.71
PAY_EXTRA_5938,ORD02797,CUST0533,Credit Card,587.76
PAY_EXTRA_2045,ORD01483,CUST0889,Bank Transfer,907.4
PAY_EXTRA_1578,ORD02528,CUST0501,PayPal,675.0
PAY_EXTRA_14,ORD00850,CUST0064,Bank Transfer,401.44
PAY_EXTRA_2673,ORD01184,CUST0434,Bank Transfer,872.32
PAY_EXTRA_7016,ORD00304,CUST0966,PayPal,17.31
PAY_EXTRA_8720,ORD00502,CUST0454,Bank Transfer,1154.2
PAY_EXTRA_8849,ORD01223,CUST0299,Bank Transfer,786.56
PAY_EXTRA_4812,ORD01751,CUST0870,Bank Transfer,352.92
PAY_EXTRA_1084,ORD01100,CUST0105,Bank Transfer,242.39
PAY_EXTRA_4983,ORD00674,CUST0256,Credit Card,361.28
PAY_EXTRA_7155,ORD00146,CUST0447,Bank Transfer,599.42
PAY_EXTRA_2884,ORD00013,CUST0253,Bank Transfer,78.72
PAY_EXTRA_333,ORD01011,CUST0469,Credit Card,1197.8
PAY_EXTRA_7204,ORD02309,CUST0385,Bank Transfer,288.14
PAY_EXTRA_4367,ORD01101,CUST0305,Credit Card,35.78
PAY_EXTRA_3079,ORD00186,CUST0785,Bank Transfer,235.32
PAY_EXTRA_7203,ORD00235,CUST0519,Bank Transfer,1228.0
PAY_EXTRA_9909,ORD02705,CUST0200,PayPal,847.1
PAY_EXTRA_8864,ORD01192,CUST0251,Credit Card,89.52
PAY_EXTRA_263,ORD01080,CUST0589,PayPal,550.98
PAY_EXTRA_4337,ORD02617,CUST0436,Bank Transfer,195.6
PAY_EXTRA_8895,ORD01490,CUST0341,Bank Transfer,87.6
PAY_EXTRA_8447,ORD00480,CUST0889,Bank Transfer,476.07
PAY_EXTRA_5903,ORD01978,CUST0294,PayPal,1262.35
PAY_EXTRA_1498,ORD00762,CUST0167,PayPal,641.58
PAY_EXTRA_4190,ORD01860,CUST0755,Bank Transfer,568.71
PAY_EXTRA_7485,ORD00427,CUST0907,PayPal,259.45
PAY_EXTRA_9643,ORD01160,CUST0942,PayPal,931.16
PAY_EXTRA_8310,ORD00935,CUST0264,PayPal,129.4
PAY_EXTRA_7590,ORD01606,CUST0110,PayPal,105.78
PAY_EXTRA_500,ORD01556,CUST0986,PayPal,578.25
PAY_EXTRA_9155,ORD00375,CUST0150,Credit Card,710.6
PAY_EXTRA_9414,ORD00547,CUST0318,PayPal,270.72
PAY_EXTRA_3095,ORD02921,CUST0826,Bank Transfer,161.6
PAY_EXTRA_4631,ORD00769,CUST0612,PayPal,256.98
PAY_EXTRA_367,ORD02952,CUST0465,Bank Transfer,1440.0
PAY_EXTRA_4058,ORD01475,CUST0970,Bank Transfer,178.13
PAY_EXTRA_8174,ORD02538,CUST0948,Credit Card,79.68
PAY_EXTRA_4630,ORD01721,CUST0217,PayPal,1143.55
PAY_EXTRA_6070,ORD00823,CUST0280,Credit Card,1006.88
PAY_EXTRA_2664,ORD02597,CUST0140,PayPal,155.81
PAY_EXTRA_1026,ORD02316,CUST0463,PayPal,472.6
PAY_EXTRA_5908,ORD02663,CUST0486,PayPal,1003.56
PAY_EXTRA_5050,ORD02845,CUST0488,Bank Transfer,430.8
PAY_EXTRA_6328,ORD01537,CUST0241,Credit Card,520.88
PAY_EXTRA_9733,ORD01734,CUST0498,PayPal,311.04
PAY_EXTRA_1691,ORD00030,CUST0996,Bank Transfer,420.14
PAY_EXTRA_673,ORD00818,CUST0898,Credit Card,722.07
PAY_EXTRA_5572,ORD01916,CUST0462,Credit Card,850.28
PAY_EXTRA_5766,ORD01222,CUST0009,PayPal,365.04
PAY_EXTRA_5156,ORD02184,CUST0212,Bank Transfer,986.3
PAY_EXTRA_733,ORD00319,CUST0296,Bank Transfer,892.5
PAY_EXTRA_3526,ORD00102,CUST0854,Bank Transfer,589.1
PAY_EXTRA_568,ORD01474,CUST0743,Bank Transfer,46.94
PAY_EXTRA_9187,ORD02428,CUST0628,Credit Card,531.64
PAY_EXTRA_2922,ORD02109,CUST0610,Bank Transfer,663.51
PAY_EXTRA_7911,ORD02701,CUST0801,PayPal,494.26
PAY_EXTRA_1558,ORD01403,CUST0116,PayPal,1128.85
PAY_EXTRA_101,ORD01764,CUST0754,Bank Transfer,470.0
PAY_EXTRA_3007,ORD01859,CUST0601,Credit Card,358.08
PAY_EXTRA_7201,ORD01789,CUST0491,Credit Card,992.76
PAY_EXTRA_303,ORD01863,CUST0356,PayPal,610.23
PAY_EXTRA_76,ORD01116,CUST0150,Bank Transfer,1289.65
PAY_EXTRA_6754,ORD00008,CUST0411,PayPal,646.32
PAY_EXTRA_8629,ORD00653,CUST0081,PayPal,162.15
PAY_EXTRA_1208,ORD02927,CUST0717,Credit Card,215.59
PAY_EXTRA_7742,ORD00447,CUST0809,Credit Card,26.9
PAY_EXTRA_8214,ORD02149,CUST0313,PayPal,709.84
PAY_EXTRA_8944,ORD02272,CUST0338,Bank Transfer,266.37
PAY_EXTRA_8413,ORD02387,CUST0776,Credit Card,1380.4
PAY_EXTRA_1775,ORD02575,CUST0284,Credit Card,82.76
PAY_EXTRA_3473,ORD02579,CUST0661,PayPal,204.06
PAY_EXTRA_483,ORD01227,CUST0155,Credit Card,1040.4
PAY_EXTRA_2189,ORD01590,CUST0846,Credit Card,79.44
PAY_EXTRA_346,ORD00265,CUST0284,Bank Transfer,536.2
PAY_EXTRA_5481,ORD01867,CUST0519,Credit Card,110.4
PAY_EXTRA_8361,ORD02939,CUST0548,Credit Card,428.4
PAY_EXTRA_1472,ORD02780,CUST0687,PayPal,243.96
PAY_EXTRA_5100,ORD01062,CUST0406,Credit Card,506.7
PAY_EXTRA_6765,ORD02371,CUST0245,Bank Transfer,647.19
PAY_EXTRA_8706,ORD01349,CUST0167,PayPal,234.83
PAY_EXTRA_4929,ORD02056,CUST0628,PayPal,178.95
PAY_EXTRA_6329,ORD00525,CUST0821,Bank Transfer,253.76
PAY_EXTRA_2609,ORD02092,CUST0369,PayPal,165.84
PAY_EXTRA_3,ORD02212,CUST0909,Credit Card,504.9
PAY_EXTRA_2213,ORD01739,CUST0173,Credit Card,207.32
PAY_EXTRA_4827,ORD01658,CUST0700,Credit Card,221.94
PAY_EXTRA_856,ORD02008,CUST0837,PayPal,546.76
PAY_EXTRA_6977,ORD02841,CUST0504,PayPal,1132.08
PAY_EXTRA_5885,ORD00574,CUST0521,PayPal,159.26
PAY_EXTRA_624,ORD01762,CUST0457,Credit Card,872.64
PAY_EXTRA_290,ORD00804,CUST0103,PayPal,607.95
PAY_EXTRA_2018,ORD01905,CUST0324,Bank Transfer,48.08
PAY_EXTRA_668,ORD00310,CUST0591,Credit Card,271.56
PAY_EXTRA_8921,ORD01601,CUST0850,Bank Transfer,180.44
PAY_EXTRA_8264,ORD00259,CUST0436,Bank Transfer,202.6
PAY_EXTRA_9696,ORD00895,CUST0642,Bank Transfer,487.35
PAY_EXTRA_1631,ORD01541,CUST0741,Bank Transfer,701.56
PAY_EXTRA_5170,ORD00238,CUST0651,PayPal,11.39
PAY_EXTRA_7205,ORD00902,CUST0247,Credit Card,154.38
PAY_EXTRA_2522,ORD02602,CUST0873,PayPal,806.31
PAY_EXTRA_2215,ORD02529,CUST0812,Bank Transfer,464.82
PAY_EXTRA_6968,ORD00763,CUST0608,PayPal,66.76
PAY_EXTRA_6496,ORD00289,CUST0566,Credit Card,185.75
PAY_EXTRA_6213,ORD00458,CUST0437,Bank Transfer,865.4
PAY_EXTRA_7032,ORD00309,CUST0784,Bank Transfer,242.62
PAY_EXTRA_7420,ORD02971,CUST0615,PayPal,141.76
PAY_EXTRA_1107,ORD00378,CUST0625,PayPal,390.93
PAY_EXTRA_450,ORD00041,CUST0132,Bank Transfer,1426.3
PAY_EXTRA_6289,ORD02912,CUST0617,PayPal,230.04
PAY_EXTRA_9966,ORD02759,CUST0852,Credit Card,44.25
PAY_EXTRA_135,ORD01013,CUST0341,Bank Transfer,44.43
PAY_EXTRA_1785,ORD02218,CUST0532,Bank Transfer,75.83
PAY_EXTRA_3404,ORD01904,CUST0469,Credit Card,259.09
PAY_EXTRA_2906,ORD00058,CUST0249,PayPal,1031.5
PAY_EXTRA_8304,ORD01798,CUST0900,Bank Transfer,194.2
PAY_EXTRA_7492,ORD02934,CUST0862,Bank Transfer,869.72
PAY_EXTRA_6100,ORD02122,CUST0806,PayPal,276.38
PAY_EXTRA_4504,ORD01651,CUST0990,Bank Transfer,120.82
PAY_EXTRA_5053,ORD00979,CUST0238,Credit Card,213.4
PAY_EXTRA_5205,ORD02106,CUST0583,Credit Card,12.1
PAY_EXTRA_4080,ORD00579,CUST0080,PayPal,48.66
PAY_EXTRA_6918,ORD01048,CUST0852,Bank Transfer,34.18
PAY_EXTRA_6802,ORD02935,CUST0708,Bank Transfer,255.67
PAY_EXTRA_5206,ORD02572,CUST0121,Bank Transfer,1316.1
PAY_EXTRA_532,ORD02970,CUST0051,PayPal,181.22
PAY_EXTRA_4830,ORD00110,CUST0704,Bank Transfer,268.01
PAY_EXTRA_4038,ORD02694,CUST0750,PayPal,548.52
PAY_EXTRA_4084,ORD02706,CUST0618,Bank Transfer,518.05
PAY_EXTRA_3204,ORD01322,CUST0310,PayPal,204.34
PAY_EXTRA_7110,ORD00100,CUST0901,Credit Card,74.44
PAY_EXTRA_330,ORD01220,CUST0793,PayPal,229.85
PAY_EXTRA_4957,ORD00497,CUST0320,Bank Transfer,660.24
PAY_EXTRA_3033,ORD01373,CUST0501,Bank Transfer,328.86
PAY_EXTRA_7684,ORD00451,CUST0488,PayPal,487.38
PAY_EXTRA_1597,ORD00182,CUST0851,Bank Transfer,297.5
PAY_EXTRA_9919,ORD01213,CUST0230,PayPal,413.12
PAY_EXTRA_3597,ORD02196,CUST0781,Bank Transfer,256.08
PAY_EXTRA_9038,ORD02519,CUST0664,Credit Card,82.2
PAY_EXTRA_8001,ORD00958,CUST0308,Bank Transfer,366.45
PAY_EXTRA_590,ORD00265,CUST0284,Bank Transfer,787.92
PAY_EXTRA_647,ORD01122,CUST0712,PayPal,1387.85
PAY_EXTRA_9102,ORD01021,CUST0334,PayPal,81.8
PAY_EXTRA_8015,ORD01865,CUST0953,PayPal,678.09
PAY_EXTRA_3771,ORD00058,CUST0249,PayPal,429.64
PAY_EXTRA_9039,ORD02842,CUST0320,Bank Transfer,581.44
PAY_EXTRA_5082,ORD01988,CUST0641,Credit Card,444.84
PAY_EXTRA_7882,ORD02035,CUST0325,Bank Transfer,416.25
PAY_EXTRA_9362,ORD02004,CUST0339,Credit Card,847.4
PAY_EXTRA_4210,ORD00245,CUST0345,Credit Card,684.12
PAY_EXTRA_8834,ORD02392,CUST0941,PayPal,49.54
PAY_EXTRA_8699,ORD00120,CUST0559,Credit Card,204.07
PAY_EXTRA_1795,ORD01863,CUST0356,PayPal,280.44
PAY_EXTRA_2586,ORD00142,CUST0899,PayPal,671.35
PAY_EXTRA_8355,ORD02784,CUST0518,Bank Transfer,834.88
PAY_EXTRA_2316,ORD02264,CUST0626,Bank Transfer,1456.75
PAY_EXTRA_4185,ORD02866,CUST0387,Bank Transfer,335.8
PAY_EXTRA_8827,ORD01850,CUST0969,Credit Card,29.06
PAY_EXTRA_7072,ORD01585,CUST0091,PayPal,64.4
PAY_EXTRA_5234,ORD00745,CUST0138,PayPal,80.2
PAY_EXTRA_8743,ORD02692,CUST0819,Bank Transfer,239.25
PAY_EXTRA_8670,ORD01839,CUST0802,Bank Transfer,70.45
PAY_EXTRA_4768,ORD01097,CUST0794,Bank Transfer,368.28
PAY_EXTRA_9972,ORD02505,CUST0669,Bank Transfer,286.31
PAY_EXTRA_7144,ORD01833,CUST0424,Bank Transfer,58.31
PAY_EXTRA_2913,ORD02632,CUST0882,Bank Transfer,481.83
PAY_EXTRA_9871,ORD02809,CUST0689,Credit Card,135.66
PAY_EXTRA_9893,ORD01864,CUST0621,Credit Card,157.93
PAY_EXTRA_2075,ORD01454,CUST0575,Bank Transfer,689.84
PAY_EXTRA_4302,ORD00827,CUST0810,PayPal,268.34
PAY_EXTRA_5822,ORD00253,CUST0708,PayPal,767.75
PAY_EXTRA_2149,ORD02934,CUST0862,Bank Transfer,1265.65
PAY_EXTRA_144,ORD02760,CUST0428,PayPal,191.11
PAY_EXTRA_4963,ORD02058,CUST0114,Credit Card,847.4
PAY_EXTRA_8159,ORD02067,CUST0951,Credit Card,329.56
PAY_EXTRA_9030,ORD02911,CUST0881,Credit Card,214.79
PAY_EXTRA_4775,ORD00304,CUST0966,PayPal,296.44
PAY_EXTRA_8933,ORD01875,CUST0494,Credit Card,204.48
PAY_EXTRA_7749,ORD00070,CUST0828,Bank Transfer,663.44
PAY_EXTRA_9828,ORD00969,CUST0184,PayPal,1390.65
PAY_EXTRA_9214,ORD01454,CUST0575,Bank Transfer,756.39
PAY_EXTRA_6060,ORD01301,CUST0783,Credit Card,296.44
PAY_EXTRA_9475,ORD01910,CUST0243,PayPal,447.16
PAY_EXTRA_6409,ORD00371,CUST0455,Credit Card,115.7
PAY_EXTRA_3317,ORD02319,CUST0797,Credit Card,836.73
PAY_EXTRA_7464,ORD00029,CUST0977,Bank Transfer,836.15
PAY_EXTRA_3061,ORD00243,CUST0286,PayPal,132.52
PAY_EXTRA_1355,ORD02447,CUST0828,Credit Card,495.0
PAY_EXTRA_4514,ORD00799,CUST0207,Bank Transfer,896.28
PAY_EXTRA_5505,ORD00385,CUST0602,PayPal,630.05
PAY_EXTRA_5250,ORD02257,CUST0051,Credit Card,137.3
PAY_EXTRA_4511,ORD01187,CUST0081,Bank Transfer,1072.9
PAY_EXTRA_1730,ORD02204,CUST0486,Credit Card,1255.85
PAY_EXTRA_1758,ORD01014,CUST0824,PayPal,102.45
PAY_EXTRA_6650,ORD02530,CUST0512,Bank Transfer,128.73
PAY_EXTRA_6646,ORD01674,CUST0340,PayPal,166.88
PAY_EXTRA_9860,ORD00849,CUST0080,Bank Transfer,178.2
PAY_EXTRA_4139,ORD01472,CUST0301,Credit Card,363.48
PAY_EXTRA_9393,ORD02045,CUST0889,Bank Transfer,48.76
PAY_EXTRA_5123,ORD02658,CUST0296,Credit Card,784.52
PAY_EXTRA_0,ORD01748,CUST0913,Bank Transfer,1085.0
PAY_EXTRA_1864,ORD00291,CUST0706,Bank Transfer,634.5
PAY_EXTRA_543,ORD01837,CUST0754,Credit Card,236.05
PAY_EXTRA_349,ORD01151,CUST0073,Credit Card,306.72
PAY_EXTRA_6906,ORD01373,CUST0501,Bank Transfer,170.1
PAY_EXTRA_9765,ORD02020,CUST0885,Bank Transfer,200.88
PAY_EXTRA_2523,ORD00424,CUST0398,PayPal,268.73
PAY_EXTRA_3464,ORD01953,CUST0964,Bank Transfer,1306.55
PAY_EXTRA_457,ORD01723,CUST0632,PayPal,763.15
PAY_EXTRA_3023,ORD01628,CUST0729,Bank Transfer,175.4
PAY_EXTRA_7261,ORD02374,CUST0214,Bank Transfer,199.75
PAY_EXTRA_9515,ORD00045,CUST0731,PayPal,228.56
PAY_EXTRA_7872,ORD01647,CUST0244,Bank Transfer,125.26
PAY_EXTRA_6625,ORD02033,CUST0719,Bank Transfer,42.43
PAY_EXTRA_2534,ORD01672,CUST0095,PayPal,95.53
PAY_EXTRA_131,ORD02074,CUST0968,Credit Card,970.16
PAY_EXTRA_3704,ORD00642,CUST0835,Bank Transfer,254.9
PAY_EXTRA_1372,ORD00722,CUST0451,PayPal,1192.96
PAY_EXTRA_6200,ORD00938,CUST0189,Bank Transfer,192.2
PAY_EXTRA_4856,ORD00492,CUST0891,Credit Card,434.28
PAY_EXTRA_4712,ORD01823,CUST0264,Credit Card,358.84
PAY_EXTRA_5544,ORD01067,CUST0375,PayPal,1194.8
PAY_EXTRA_1413,ORD02106,CUST0583,Credit Card,130.18
PAY_EXTRA_4113,ORD02531,CUST0990,Credit Card,285.77
PAY_EXTRA_655,ORD02954,CUST0646,PayPal,378.04
PAY_EXTRA_8137,ORD00183,CUST0919,Credit Card,809.31
PAY_EXTRA_4098,ORD00252,CUST0501,Bank Transfer,877.04
PAY_EXTRA_592,ORD02606,CUST0592,Bank Transfer,505.6
PAY_EXTRA_8708,ORD02783,CUST0361,Credit Card,759.8
PAY_EXTRA_3123,ORD01960,CUST0317,Credit Card,152.09
PAY_EXTRA_3047,ORD02179,CUST0090,Bank Transfer,412.04
PAY_EXTRA_3887,ORD01309,CUST0556,PayPal,93.16
PAY_EXTRA_5735,ORD01060,CUST0817,PayPal,700.25
PAY_EXTRA_2184,ORD00785,CUST0560,PayPal,378.52
PAY_EXTRA_2145,ORD00923,CUST0316,PayPal,251.1
PAY_EXTRA_7047,ORD02561,CUST0007,Credit Card,111.82
PAY_EXTRA_3105,ORD01087,CUST0835,PayPal,579.32
PAY_EXTRA_9233,ORD01904,CUST0469,Credit Card,1214.75
PAY_EXTRA_9096,ORD00384,CUST0076,PayPal,385.46
PAY_EXTRA_2769,ORD00202,CUST0500,Credit Card,411.09
PAY_EXTRA_5221,ORD01387,CUST0587,Credit Card,790.83
PAY_EXTRA_5833,ORD01441,CUST0878,Credit Card,348.6
PAY_EXTRA_1732,ORD00015,CUST0920,Bank Transfer,1469.65
PAY_EXTRA_265,ORD00609,CUST0040,PayPal,149.98
PAY_EXTRA_5144,ORD02705,CUST0200,PayPal,126.32
PAY_EXTRA_8267,ORD00466,CUST0874,Bank Transfer,710.65
PAY_EXTRA_3937,ORD01374,CUST0094,Bank Transfer,315.6
PAY_EXTRA_761,ORD00687,CUST0813,PayPal,798.75
PAY_EXTRA_7220,ORD01887,CUST0511,Bank Transfer,365.16
PAY_EXTRA_8439,ORD00175,CUST0152,Bank Transfer,120.39
PAY_EXTRA_3257,ORD00609,CUST0040,PayPal,1488.0
PAY_EXTRA_4338,ORD00732,CUST0885,Bank Transfer,482.85
PAY_EXTRA_4362,ORD01856,CUST1000,Credit Card,207.81
PAY_EXTRA_316,ORD02915,CUST0407,Bank Transfer,1141.75
PAY_EXTRA_8069,ORD02863,CUST0582,Bank Transfer,1110.72
PAY_EXTRA_1851,ORD00393,CUST0933,Bank Transfer,556.98
PAY_EXTRA_2484,ORD00811,CUST0293,Bank Transfer,360.86
PAY_EXTRA_9873,ORD01092,CUST0300,Credit Card,477.06
PAY_EXTRA_9574,ORD01987,CUST0270,Credit Card,279.24
PAY_EXTRA_1078,ORD00647,CUST0448,PayPal,756.16
PAY_EXTRA_8358,ORD02457,CUST0774,Credit Card,233.08
PAY_EXTRA_7333,ORD02370,CUST0411,Bank Transfer,167.29
PAY_EXTRA_1071,ORD02171,CUST0356,Bank Transfer,364.86
PAY_EXTRA_103,ORD00405,CUST0851,Credit Card,252.22
PAY_EXTRA_5748,ORD00632,CUST0791,Bank Transfer,218.8
PAY_EXTRA_1418,ORD02537,CUST0759,Bank Transfer,282.76
PAY_EXTRA_1658,ORD00311,CUST0482,Bank Transfer,129.5
PAY_EXTRA_5284,ORD00731,CUST0052,PayPal,581.38
PAY_EXTRA_1149,ORD00266,CUST0103,Credit Card,75.93
PAY_EXTRA_7150,ORD01230,CUST0974,PayPal,591.04
PAY_EXTRA_1568,ORD02596,CUST0183,PayPal,346.2
PAY_EXTRA_1087,ORD02206,CUST0419,Credit Card,171.0
PAY_EXTRA_6085,ORD00079,CUST0159,Credit Card,565.0
PAY_EXTRA_8674,ORD00771,CUST0739,Credit Card,563.52
PAY_EXTRA_8341,ORD00475,CUST0763,Bank Transfer,282.3
PAY_EXTRA_7811,ORD00379,CUST0510,Bank Transfer,951.32
PAY_EXTRA_6084,ORD00359,CUST0016,Bank Transfer,70.15
PAY_EXTRA_8773,ORD02580,CUST0215,PayPal,149.04
PAY_EXTRA_8757,ORD02452,CUST0771,PayPal,335.8
PAY_EXTRA_1692,ORD01438,CUST0767,Bank Transfer,577.14
PAY_EXTRA_4734,ORD01897,CUST0920,Bank Transfer,298.77
PAY_EXTRA_3387,ORD01197,CUST0509,PayPal,563.15
PAY_EXTRA_3646,ORD01766,CUST0225,PayPal,462.52
PAY_EXTRA_1683,ORD02714,CUST0760,PayPal,61.22
PAY_EXTRA_8,ORD02133,CUST0796,PayPal,373.71
PAY_EXTRA_6062,ORD02892,CUST0958,Bank Transfer,70.57
PAY_EXTRA_6516,ORD01157,CUST0625,Bank Transfer,127.87
PAY_EXTRA_4123,ORD00855,CUST0094,Bank Transfer,339.94
PAY_EXTRA_8729,ORD02062,CUST0102,Credit Card,179.21
PAY_EXTRA_6045,ORD01695,CUST0025,PayPal,651.0
PAY_EXTRA_567,ORD00866,CUST0294,PayPal,624.48
PAY_EXTRA_9161,ORD02502,CUST0073,Bank Transfer,1008.45
PAY_EXTRA_1803,ORD00781,CUST0575,PayPal,164.35
PAY_EXTRA_8501,ORD01408,CUST0393,Bank Transfer,501.95
PAY_EXTRA_4900,ORD02516,CUST0411,Credit Card,135.94
PAY_EXTRA_1599,ORD02217,CUST0468,Credit Card,599.6
PAY_EXTRA_7931,ORD02410,CUST0999,Credit Card,489.3
PAY_EXTRA_9547,ORD02621,CUST0710,Bank Transfer,278.44
PAY_EXTRA_2823,ORD00480,CUST0889,Bank Transfer,240.07
PAY_EXTRA_5467,ORD02950,CUST0716,PayPal,1172.56
PAY_EXTRA_3529,ORD01790,CUST0663,PayPal,945.3
PAY_EXTRA_8683,ORD01573,CUST0444,Bank Transfer,261.04
PAY_EXTRA_1155,ORD00023,CUST0542,PayPal,804.96
PAY_EXTRA_6547,ORD01706,CUST0951,Bank Transfer,219.76
PAY_EXTRA_9088,ORD01506,CUST0172,Credit Card,268.84
PAY_EXTRA_7620,ORD01120,CUST0463,Credit Card,319.35
PAY_EXTRA_8296,ORD01937,CUST0333,Bank Transfer,233.61
PAY_EXTRA_4540,ORD00404,CUST0544,Bank Transfer,487.32
PAY_EXTRA_9134,ORD00909,CUST0945,PayPal,1352.2
PAY_EXTRA_6482,ORD00578,CUST0232,Credit Card,710.8
PAY_EXTRA_5826,ORD02380,CUST0334,Bank Transfer,495.56
PAY_EXTRA_1190,ORD02551,CUST0333,Credit Card,137.22
PAY_EXTRA_7444,ORD02948,CUST0949,PayPal,489.26
PAY_EXTRA_8520,ORD01250,CUST0160,Credit Card,215.03
PAY_EXTRA_960,ORD02260,CUST0684,Bank Transfer,255.85
PAY_EXTRA_7454,ORD01881,CUST0295,Credit Card,999.25
PAY_EXTRA_36,ORD02567,CUST0245,Credit Card,839.3
PAY_EXTRA_7516,ORD02969,CUST0204,PayPal,930.88
PAY_EXTRA_7644,ORD00877,CUST0254,PayPal,808.05
PAY_EXTRA_4438,ORD02096,CUST0912,PayPal,660.9
PAY_EXTRA_6161,ORD00181,CUST0973,PayPal,506.34
PAY_EXTRA_7744,ORD02784,CUST0518,Bank Transfer,105.69
PAY_EXTRA_9587,ORD01784,CUST0217,Credit Card,222.87
PAY_EXTRA_8119,ORD02319,CUST0797,Credit Card,450.72
PAY_EXTRA_6967,ORD02612,CUST0336,PayPal,261.44
PAY_EXTRA_5718,ORD00346,CUST0887,Credit Card,740.49
PAY_EXTRA_577,ORD01805,CUST0172,Bank Transfer,69.18
PAY_EXTRA_9833,ORD00043,CUST0272,Bank Transfer,1423.7
PAY_EXTRA_4102,ORD01327,CUST0229,Bank Transfer,570.88
PAY_EXTRA_7646,ORD01437,CUST0353,Credit Card,773.01
PAY_EXTRA_4151,ORD01559,CUST0116,Credit Card,35.92
PAY_EXTRA_3130,ORD02604,CUST0226,PayPal,754.89
PAY_EXTRA_4890,ORD00659,CUST0360,PayPal,891.99
PAY_EXTRA_9975,ORD00920,CUST0407,Credit Card,805.05
PAY_EXTRA_7471,ORD02197,CUST0621,Bank Transfer,219.45
PAY_EXTRA_1833,ORD00427,CUST0907,PayPal,814.71
PAY_EXTRA_9148,ORD02802,CUST0468,Bank Transfer,678.12
PAY_EXTRA_4891,ORD01858,CUST0686,PayPal,146.28
PAY_EXTRA_2287,ORD02782,CUST0972,Bank Transfer,891.28
PAY_EXTRA_1330,ORD01408,CUST0393,Bank Transfer,160.23
PAY_EXTRA_2771,ORD01630,CUST0704,PayPal,1320.65
PAY_EXTRA_3686,ORD00576,CUST0974,Credit Card,59.09
PAY_EXTRA_8283,ORD00941,CUST0783,Credit Card,565.96
PAY_EXTRA_5928,ORD01718,CUST0587,Bank Transfer,1450.95
PAY_EXTRA_637,ORD00698,CUST0132,Bank Transfer,65.2
PAY_EXTRA_47,ORD01777,CUST0530,PayPal,83.25
PAY_EXTRA_2602,ORD01613,CUST0675,Bank Transfer,507.36
PAY_EXTRA_1965,ORD00968,CUST0701,PayPal,568.32
PAY_EXTRA_2168,ORD00324,CUST0674,Bank Transfer,467.62
PAY_EXTRA_5049,ORD02006,CUST0074,Bank Transfer,42.23
PAY_EXTRA_3334,ORD01108,CUST0825,Credit Card,272.02
PAY_EXTRA_3019,ORD01997,CUST0191,Credit Card,923.45
PAY_EXTRA_8764,ORD00616,CUST0309,Credit Card,1406.25
PAY_EXTRA_9176,ORD02463,CUST0544,PayPal,254.28
PAY_EXTRA_1360,ORD02666,CUST0023,Credit Card,486.54
PAY_EXTRA_5798,ORD01423,CUST0936,PayPal,289.2
PAY_EXTRA_9400,ORD02323,CUST0751,Bank Transfer,188.46
PAY_EXTRA_3251,ORD00365,CUST0978,PayPal,226.36
PAY_EXTRA_6300,ORD01148,CUST0010,Credit Card,537.28
PAY_EXTRA_2251,ORD00409,CUST0773,Credit Card,1042.68
PAY_EXTRA_6027,ORD01715,CUST0306,Bank Transfer,1056.25
PAY_EXTRA_1175,ORD02549,CUST0065,Credit Card,371.95
PAY_EXTRA_8799,ORD01120,CUST0463,Credit Card,149.0
PAY_EXTRA_3279,ORD00292,CUST0299,Credit Card,299.73
PAY_EXTRA_2973,ORD01001,CUST0798,Credit Card,345.72
PAY_EXTRA_3396,ORD01358,CUST0966,Bank Transfer,711.75
PAY_EXTRA_6939,ORD01564,CUST0798,PayPal,163.96
PAY_EXTRA_965,ORD02078,CUST0584,Bank Transfer,407.2
PAY_EXTRA_8574,ORD00136,CUST0229,Credit Card,1434.75
PAY_EXTRA_742,ORD01570,CUST0722,Bank Transfer,350.25
PAY_EXTRA_7514,ORD01267,CUST0013,Credit Card,897.33
PAY_EXTRA_3314,ORD01730,CUST0975,PayPal,807.72
PAY_EXTRA_4898,ORD01590,CUST0846,Credit Card,582.72
PAY_EXTRA_9340,ORD02398,CUST0113,PayPal,1065.7
PAY_EXTRA_4672,ORD01439,CUST0292,Credit Card,204.74
PAY_EXTRA_8618,ORD02260,CUST0684,Bank Transfer,711.4
PAY_EXTRA_1217,ORD00466,CUST0874,Bank Transfer,208.83
PAY_EXTRA_4397,ORD00731,CUST0052,PayPal,214.35
PAY_EXTRA_6080,ORD00332,CUST0727,Credit Card,275.35
PAY_EXTRA_2614,ORD00739,CUST0518,PayPal,479.04
PAY_EXTRA_2620,ORD01715,CUST0306,Bank Transfer,940.04
PAY_EXTRA_8714,ORD02384,CUST0336,PayPal,50.81
PAY_EXTRA_7282,ORD00253,CUST0708,PayPal,383.64
PAY_EXTRA_3379,ORD02618,CUST0491,Bank Transfer,866.91
PAY_EXTRA_7301,ORD00484,CUST0230,Credit Card,62.66
PAY_EXTRA_9857,ORD00897,CUST0996,PayPal,447.96
PAY_EXTRA_5605,ORD00833,CUST0268,PayPal,91.5
PAY_EXTRA_9813,ORD02930,CUST0901,Credit Card,222.62
PAY_EXTRA_5786,ORD02729,CUST0230,Credit Card,193.16
PAY_EXTRA_8518,ORD00684,CUST0564,Bank Transfer,322.98
PAY_EXTRA_6850,ORD00674,CUST0256,Credit Card,331.42
