order_id,customer_id,order_date,payment_type,order_status
ORD00757,CUST0513,2025-01-11,Credit Card,Shipped
ORD02005,CUST0058,2025-03-13,PayPal,Cancelled
ORD02198,CUST0611,2024-11-18,Credit Card,Delivered
ORD00640,CUST0811,2025-07-15,Credit Card,Shipped
ORD00464,CUST0465,2025-04-28,Bank Transfer,Cancelled
ORD00212,CUST0335,2024-11-03,PayPal,Cancelled
ORD01971,CUST0537,2025-06-25,Bank Transfer,Processing
ORD02541,CUST0929,2024-09-24,Bank Transfer,Shipped
ORD00592,CUST0515,2025-04-09,Bank Transfer,Cancelled
ORD00403,CUST0206,2024-11-11,Credit Card,Processing
ORD02275,CUST0586,2025-02-07,Bank Transfer,Shipped
ORD01642,CUST0860,2024-10-01,Credit Card,Processing
ORD00105,CUST0955,2025-04-15,Bank Transfer,Shipped
ORD01523,CUST0561,2024-12-05,PayPal,Cancelled
ORD00962,CUST0058,2025-01-19,Bank Transfer,Shipped
ORD00197,CUST0399,2025-02-17,Bank Transfer,Shipped
ORD00550,CUST0661,2024-07-25,Credit Card,Cancelled
ORD01820,CUST0436,2025-02-27,Credit Card,Processing
ORD00336,CUST0511,2025-01-07,Bank Transfer,Processing
ORD00618,CUST0065,2025-05-23,Credit Card,Cancelled
ORD00939,CUST0537,2025-04-13,Credit Card,Shipped
ORD02076,CUST0545,2025-04-30,PayPal,Delivered
ORD00699,CUST0787,2025-02-18,Credit Card,Cancelled
ORD00734,CUST0957,2025-07-24,Bank Transfer,Processing
ORD01915,CUST0875,2025-06-04,PayPal,Processing
ORD02713,CUST0221,2025-04-15,Bank Transfer,Cancelled
ORD02070,CUST0842,2025-04-08,PayPal,Shipped
ORD00401,CUST0093,2025-05-24,PayPal,Processing
ORD01678,CUST0457,2025-01-04,Credit Card,Delivered
ORD02065,CUST0621,2025-04-10,Bank Transfer,Shipped
ORD00470,CUST0321,2025-04-10,PayPal,Processing
ORD02813,CUST0760,2024-08-22,Credit Card,Shipped
ORD01848,CUST0954,2025-01-16,PayPal,Processing
ORD01118,CUST0502,2024-10-02,Credit Card,Processing
ORD02403,CUST0487,2024-08-13,Credit Card,Delivered
ORD01912,CUST0375,2024-10-12,Credit Card,Cancelled
ORD00701,CUST0531,2025-04-29,Credit Card,Processing
ORD01277,CUST0842,2024-08-31,Bank Transfer,Cancelled
ORD01700,CUST0398,2024-12-24,PayPal,Cancelled
ORD01179,CUST0782,2024-11-23,PayPal,Shipped
ORD01623,CUST0281,2025-04-19,PayPal,Processing
ORD00446,CUST0135,2025-07-04,Credit Card,Processing
ORD00597,CUST0568,2025-07-02,Credit Card,Shipped
ORD02268,CUST0378,2025-05-09,PayPal,Shipped
ORD01661,CUST0286,2024-10-31,Bank Transfer,Processing
ORD01757,CUST0402,2024-10-09,Credit Card,Processing
ORD01042,CUST0265,2024-10-26,Credit Card,Delivered
ORD01264,CUST0570,2025-01-14,Bank Transfer,Delivered
ORD02999,CUST0953,2025-02-16,PayPal,Cancelled
ORD00268,CUST0310,2024-11-03,Credit Card,Delivered
ORD01957,CUST0027,2025-01-14,PayPal,Shipped
ORD00067,CUST0144,2024-12-18,PayPal,Delivered
ORD02346,CUST0134,2025-03-31,Credit Card,Cancelled
ORD00200,CUST0306,2025-05-18,PayPal,Cancelled
ORD01750,CUST0745,2024-08-28,Credit Card,Shipped
ORD01022,CUST0837,2024-09-25,PayPal,Processing
ORD02977,CUST0196,2024-09-25,PayPal,Processing
ORD02836,CUST0902,2024-12-13,Credit Card,Cancelled
ORD00512,CUST0786,2024-11-17,Credit Card,Processing
ORD00587,CUST0771,2025-07-08,Bank Transfer,Cancelled
ORD01847,CUST0624,2024-12-21,Credit Card,Cancelled
ORD02327,CUST0471,2025-01-11,PayPal,Shipped
ORD01335,CUST0960,2025-05-10,PayPal,Delivered
ORD00936,CUST0472,2024-12-22,Credit Card,Processing
ORD01612,CUST0791,2025-05-10,PayPal,Cancelled
ORD01899,CUST0408,2024-08-01,Credit Card,Delivered
ORD00195,CUST0556,2025-04-14,PayPal,Cancelled
ORD01075,CUST0689,2025-06-10,Credit Card,Processing
ORD01258,CUST0221,2025-05-27,PayPal,Delivered
ORD01030,CUST0143,2025-04-13,Bank Transfer,Processing
ORD00193,CUST0724,2025-04-29,Credit Card,Shipped
ORD00256,CUST0709,2025-01-28,Credit Card,Processing
ORD01159,CUST0644,2025-03-06,Bank Transfer,Delivered
ORD00738,CUST0024,2025-07-09,Credit Card,Cancelled
ORD01557,CUST0856,2024-08-07,PayPal,Cancelled
ORD02178,CUST0919,2025-02-07,PayPal,Delivered
ORD00839,CUST0315,2025-05-13,Credit Card,Cancelled
ORD00998,CUST0612,2025-06-14,Bank Transfer,Processing
ORD01019,CUST0299,2024-09-06,Bank Transfer,Cancelled
ORD02013,CUST0534,2025-05-28,Bank Transfer,Delivered
ORD02534,CUST0416,2025-05-18,Credit Card,Delivered
ORD01107,CUST0804,2025-05-11,Credit Card,Delivered
ORD02665,CUST0299,2024-10-04,Credit Card,Shipped
ORD01367,CUST0004,2025-03-04,PayPal,Shipped
ORD02156,CUST0262,2025-03-12,Credit Card,Shipped
ORD02887,CUST0688,2025-07-08,Bank Transfer,Delivered
ORD00896,CUST0570,2025-01-01,PayPal,Shipped
ORD01422,CUST0193,2025-06-09,PayPal,Delivered
ORD00906,CUST0571,2024-07-31,Bank Transfer,Delivered
ORD02075,CUST0104,2025-07-14,Bank Transfer,Delivered
ORD00014,CUST0765,2025-02-20,Bank Transfer,Cancelled
ORD00594,CUST0821,2024-12-08,Bank Transfer,Delivered
ORD01886,CUST0188,2024-12-25,Bank Transfer,Delivered
ORD02953,CUST0781,2025-01-20,Credit Card,Delivered
ORD00114,CUST0046,2024-09-25,Credit Card,Processing
ORD00670,CUST0972,2025-06-29,PayPal,Processing
ORD01145,CUST0219,2025-03-31,PayPal,Shipped
ORD00063,CUST0690,2025-01-18,Bank Transfer,Shipped
ORD02042,CUST0195,2024-12-16,Bank Transfer,Delivered
ORD01484,CUST0543,2024-10-26,PayPal,Cancelled
ORD00805,CUST0735,2024-10-26,PayPal,Shipped
ORD01153,CUST0106,2024-10-18,PayPal,Processing
ORD00489,CUST0030,2024-09-13,Credit Card,Processing
ORD01471,CUST0861,2025-06-12,Bank Transfer,Delivered
ORD02246,CUST0642,2024-11-27,Credit Card,Shipped
ORD02376,CUST0558,2025-07-08,Bank Transfer,Delivered
ORD02209,CUST0776,2025-05-10,Credit Card,Shipped
ORD02834,CUST0556,2025-05-22,PayPal,Shipped
ORD01266,CUST0824,2025-01-11,Credit Card,Shipped
ORD00846,CUST0776,2025-02-05,Bank Transfer,Delivered
ORD00533,CUST0544,2025-04-16,Bank Transfer,Delivered
ORD01861,CUST0942,2025-04-04,Credit Card,Processing
ORD02577,CUST0510,2025-01-15,Credit Card,Delivered
ORD01919,CUST0824,2025-05-20,Credit Card,Cancelled
ORD02237,CUST0537,2025-03-03,Bank Transfer,Cancelled
ORD00989,CUST0390,2025-04-02,Bank Transfer,Delivered
ORD00624,CUST0192,2025-05-05,Bank Transfer,Shipped
ORD02636,CUST0807,2024-08-11,Bank Transfer,Shipped
ORD00561,CUST0696,2025-01-06,Bank Transfer,Shipped
ORD01966,CUST0479,2025-03-19,Bank Transfer,Processing
ORD00528,CUST0250,2025-03-15,PayPal,Cancelled
ORD01599,CUST0100,2025-05-14,Bank Transfer,Delivered
ORD02818,CUST0784,2025-02-08,Bank Transfer,Processing
ORD00600,CUST0851,2025-03-22,PayPal,Shipped
ORD00742,CUST0507,2024-11-17,Bank Transfer,Cancelled
ORD01639,CUST0687,2025-02-28,Credit Card,Delivered
ORD00791,CUST0325,2025-06-19,PayPal,Processing
ORD01059,CUST0982,2025-04-06,PayPal,Delivered
ORD02412,CUST0881,2025-04-13,PayPal,Cancelled
ORD02386,CUST0909,2025-04-24,Bank Transfer,Shipped
ORD01934,CUST0125,2025-04-06,PayPal,Delivered
ORD02101,CUST0097,2025-06-02,Credit Card,Cancelled
ORD00406,CUST0936,2025-05-03,PayPal,Processing
ORD01681,CUST0263,2025-01-17,Bank Transfer,Processing
ORD01668,CUST0075,2024-11-12,Bank Transfer,Processing
ORD00908,CUST0209,2025-07-01,PayPal,Shipped
ORD02503,CUST0796,2024-09-26,PayPal,Shipped
ORD00843,CUST0225,2025-06-05,Credit Card,Cancelled
ORD02481,CUST0059,2025-06-13,Bank Transfer,Delivered
ORD00025,CUST0699,2024-08-03,Bank Transfer,Processing
ORD01551,CUST0337,2025-04-07,PayPal,Cancelled
ORD01307,CUST0971,2025-04-16,Bank Transfer,Delivered
ORD02874,CUST0861,2024-10-15,Bank Transfer,Delivered
ORD02354,CUST0096,2025-01-19,Bank Transfer,Cancelled
ORD00869,CUST0891,2024-10-24,PayPal,Cancelled
ORD01664,CUST0727,2025-07-08,Credit Card,Shipped
ORD01520,CUST0670,2025-01-13,Credit Card,Shipped
ORD01456,CUST0494,2025-04-25,Credit Card,Processing
ORD00388,CUST0394,2025-01-26,PayPal,Shipped
ORD00429,CUST0962,2025-06-20,PayPal,Shipped
ORD01445,CUST0486,2024-11-12,Credit Card,Delivered
ORD02317,CUST0538,2025-03-27,PayPal,Delivered
ORD00514,CUST0008,2025-04-07,PayPal,Cancelled
ORD01961,CUST0756,2025-03-11,PayPal,Cancelled
ORD02424,CUST0477,2024-08-24,Bank Transfer,Shipped
ORD00264,CUST0197,2025-04-06,Credit Card,Cancelled
ORD01825,CUST0592,2025-04-01,Bank Transfer,Shipped
ORD02077,CUST0198,2024-08-12,Bank Transfer,Delivered
ORD02490,CUST0709,2025-03-21,Bank Transfer,Processing
ORD02142,CUST0046,2025-02-15,Credit Card,Delivered
ORD00004,CUST0168,2025-05-07,PayPal,Cancelled
ORD02726,CUST0297,2024-11-14,Bank Transfer,Cancelled
ORD00399,CUST0317,2025-07-18,PayPal,Shipped
ORD00239,CUST0446,2025-01-29,Credit Card,Processing
ORD01073,CUST0834,2025-03-27,Bank Transfer,Processing
ORD00469,CUST0409,2024-09-12,PayPal,Shipped
ORD01892,CUST0160,2025-01-16,Credit Card,Shipped
ORD02629,CUST0791,2025-01-04,Credit Card,Cancelled
ORD02431,CUST0588,2025-04-04,Bank Transfer,Processing
ORD00418,CUST0664,2025-05-05,Credit Card,Cancelled
ORD01610,CUST0776,2024-11-12,PayPal,Shipped
ORD02118,CUST0335,2024-11-04,Bank Transfer,Delivered
ORD00546,CUST0361,2025-01-04,Bank Transfer,Shipped
ORD02901,CUST0416,2024-11-13,Credit Card,Shipped
ORD00428,CUST0854,2025-07-16,PayPal,Cancelled
ORD02289,CUST0707,2024-09-19,PayPal,Processing
ORD01509,CUST0445,2024-07-24,Bank Transfer,Delivered
ORD02576,CUST0116,2025-06-06,Credit Card,Cancelled
ORD00439,CUST0129,2024-08-19,Bank Transfer,Delivered
ORD00658,CUST0171,2024-11-09,Bank Transfer,Cancelled
ORD00834,CUST0458,2025-04-09,PayPal,Processing
ORD02792,CUST0451,2024-11-20,Bank Transfer,Shipped
ORD02485,CUST0385,2024-08-07,Bank Transfer,Delivered
ORD01737,CUST0580,2024-08-30,Bank Transfer,Processing
ORD00558,CUST0450,2025-01-11,Bank Transfer,Delivered
ORD01866,CUST0268,2024-12-29,Credit Card,Cancelled
ORD02312,CUST0886,2025-04-14,PayPal,Processing
ORD01241,CUST0653,2025-03-05,PayPal,Shipped
ORD02571,CUST0572,2025-06-11,Credit Card,Delivered
ORD00541,CUST0698,2025-07-11,Bank Transfer,Processing
ORD01442,CUST0694,2025-02-22,Credit Card,Processing
ORD01098,CUST0556,2025-06-19,Credit Card,Cancelled
ORD02103,CUST0272,2025-06-17,PayPal,Delivered
ORD00305,CUST0449,2024-08-15,Credit Card,Shipped
ORD01923,CUST0432,2025-03-12,PayPal,Delivered
ORD02627,CUST0879,2025-03-17,Bank Transfer,Shipped
ORD00452,CUST0526,2025-03-21,Bank Transfer,Shipped
ORD02378,CUST0758,2024-12-04,Bank Transfer,Cancelled
ORD00654,CUST0559,2024-11-09,PayPal,Processing
ORD00584,CUST0739,2025-05-29,PayPal,Shipped
ORD00973,CUST0167,2025-06-30,Bank Transfer,Delivered
ORD01155,CUST0392,2025-04-18,Credit Card,Delivered
ORD02085,CUST0547,2024-10-14,Bank Transfer,Cancelled
ORD00108,CUST0279,2025-03-17,PayPal,Delivered
ORD00517,CUST0513,2025-06-30,Bank Transfer,Processing
ORD02536,CUST0963,2025-05-22,Bank Transfer,Delivered
ORD02418,CUST0730,2025-04-04,Bank Transfer,Processing
ORD01952,CUST0746,2025-02-13,Credit Card,Processing
ORD01804,CUST0639,2025-05-10,Bank Transfer,Processing
ORD01232,CUST0870,2025-07-24,Bank Transfer,Processing
ORD00068,CUST0286,2024-08-23,PayPal,Delivered
ORD02733,CUST0428,2024-11-23,Credit Card,Cancelled
ORD02563,CUST0427,2024-08-25,Bank Transfer,Cancelled
ORD01208,CUST0234,2024-09-11,Bank Transfer,Shipped
ORD00888,CUST0144,2025-04-24,Bank Transfer,Processing
ORD00685,CUST0913,2025-02-07,PayPal,Delivered
ORD00708,CUST0630,2025-01-07,Bank Transfer,Shipped
ORD00115,CUST0790,2025-01-19,Credit Card,Processing
ORD00563,CUST0068,2024-07-27,PayPal,Shipped
ORD02749,CUST0784,2025-05-23,Credit Card,Delivered
ORD00840,CUST0703,2025-07-05,Bank Transfer,Processing
ORD02347,CUST0925,2025-06-24,Bank Transfer,Shipped
ORD02073,CUST0855,2025-01-04,PayPal,Shipped
ORD01400,CUST0566,2024-09-24,PayPal,Processing
ORD02858,CUST0607,2024-10-28,Credit Card,Shipped
ORD00707,CUST0129,2024-12-12,Bank Transfer,Processing
ORD02240,CUST0045,2025-03-29,Credit Card,Processing
ORD00271,CUST0654,2025-03-16,PayPal,Shipped
ORD02245,CUST0748,2024-08-01,PayPal,Processing
ORD02083,CUST0812,2025-03-05,Credit Card,Cancelled
ORD01049,CUST0357,2025-03-14,PayPal,Processing
ORD01320,CUST0722,2024-09-06,Bank Transfer,Cancelled
ORD00473,CUST0069,2025-01-17,Credit Card,Shipped
ORD00138,CUST0886,2025-07-13,Credit Card,Processing
ORD00779,CUST0894,2024-10-23,Bank Transfer,Shipped
ORD01041,CUST0109,2025-03-24,Credit Card,Shipped
ORD01204,CUST0509,2024-11-18,PayPal,Processing
ORD02535,CUST0827,2024-11-10,Bank Transfer,Cancelled
ORD01026,CUST0976,2024-08-02,Bank Transfer,Cancelled
ORD01355,CUST0561,2025-07-04,Credit Card,Processing
ORD00820,CUST0951,2025-06-01,PayPal,Processing
ORD00180,CUST0137,2025-01-03,PayPal,Processing
ORD00046,CUST0688,2024-11-08,Bank Transfer,Processing
ORD02231,CUST0465,2025-07-16,Bank Transfer,Delivered
ORD02159,CUST0069,2024-08-13,PayPal,Processing
ORD02857,CUST0254,2024-11-09,Credit Card,Processing
ORD02440,CUST0130,2024-11-21,Bank Transfer,Shipped
ORD01494,CUST0502,2025-06-30,Credit Card,Delivered
ORD00225,CUST0797,2025-03-17,Credit Card,Processing
ORD01813,CUST0096,2024-09-04,PayPal,Delivered
ORD00400,CUST0594,2025-05-24,PayPal,Delivered
ORD02299,CUST0160,2025-05-14,Bank Transfer,Cancelled
ORD02394,CUST0627,2024-12-15,Bank Transfer,Cancelled
ORD01370,CUST0212,2025-05-17,Credit Card,Processing
ORD01170,CUST0211,2025-04-22,Bank Transfer,Delivered
ORD01188,CUST0998,2025-05-06,Credit Card,Processing
ORD01496,CUST0414,2025-06-24,PayPal,Cancelled
ORD00746,CUST0783,2024-07-24,PayPal,Processing
ORD02484,CUST0877,2025-02-13,Bank Transfer,Delivered
ORD02021,CUST0997,2025-02-23,Credit Card,Delivered
ORD00608,CUST0811,2025-05-30,Credit Card,Delivered
ORD02470,CUST0671,2024-10-19,Bank Transfer,Cancelled
ORD01710,CUST0405,2025-03-16,Bank Transfer,Shipped
ORD02061,CUST0110,2025-03-08,PayPal,Delivered
ORD02321,CUST0819,2025-03-24,PayPal,Delivered
ORD02128,CUST0781,2024-07-26,Credit Card,Cancelled
ORD00048,CUST0124,2024-10-15,Credit Card,Delivered
ORD02055,CUST0785,2025-05-06,Bank Transfer,Delivered
ORD01004,CUST0143,2025-01-23,PayPal,Processing
ORD00298,CUST0664,2024-10-21,Credit Card,Processing
ORD00806,CUST0698,2024-09-19,Credit Card,Shipped
ORD00082,CUST0052,2025-04-06,Bank Transfer,Cancelled
ORD00780,CUST0723,2025-04-11,Credit Card,Delivered
ORD02433,CUST0297,2025-04-07,Credit Card,Shipped
ORD01317,CUST0601,2025-07-21,Bank Transfer,Delivered
ORD01999,CUST0745,2025-03-26,Credit Card,Delivered
ORD01485,CUST0056,2025-01-17,Credit Card,Delivered
ORD01133,CUST0048,2025-02-09,Credit Card,Cancelled
ORD00848,CUST0539,2025-06-11,PayPal,Processing
ORD01634,CUST0576,2025-01-07,PayPal,Cancelled
ORD02898,CUST0867,2024-08-18,PayPal,Processing
ORD01451,CUST0478,2024-08-04,PayPal,Cancelled
ORD02343,CUST0588,2025-06-11,Credit Card,Delivered
ORD01944,CUST0870,2024-11-26,Credit Card,Shipped
ORD00344,CUST0841,2025-04-11,Credit Card,Processing
ORD02840,CUST0906,2024-08-05,Bank Transfer,Delivered
ORD01182,CUST0041,2025-02-17,Credit Card,Cancelled
ORD00022,CUST0391,2024-10-22,Bank Transfer,Cancelled
ORD00928,CUST0047,2025-07-07,Bank Transfer,Delivered
ORD01501,CUST0019,2025-06-20,Bank Transfer,Shipped
ORD01051,CUST0357,2024-09-09,PayPal,Shipped
ORD01824,CUST0727,2024-10-17,Bank Transfer,Shipped
ORD02280,CUST0533,2024-10-07,Bank Transfer,Cancelled
ORD02645,CUST0553,2025-06-13,Credit Card,Cancelled
ORD02871,CUST0171,2024-11-02,Bank Transfer,Processing
ORD02060,CUST0895,2024-08-16,Credit Card,Delivered
ORD02582,CUST0045,2025-01-01,Credit Card,Shipped
ORD00508,CUST0540,2024-07-27,Bank Transfer,Processing
ORD01502,CUST0642,2025-01-01,Bank Transfer,Delivered
ORD02542,CUST0249,2025-06-06,Bank Transfer,Delivered
ORD01430,CUST0034,2024-10-04,PayPal,Shipped
ORD00267,CUST0233,2024-09-26,PayPal,Delivered
ORD02687,CUST0954,2025-05-10,PayPal,Delivered
ORD00148,CUST0261,2025-07-14,Credit Card,Cancelled
ORD01010,CUST0609,2025-04-21,Bank Transfer,Delivered
ORD01693,CUST0551,2025-03-04,Bank Transfer,Cancelled
ORD00810,CUST0775,2025-07-05,PayPal,Processing
ORD01450,CUST0471,2024-09-09,PayPal,Delivered
ORD00519,CUST0447,2024-11-03,Credit Card,Cancelled
ORD00302,CUST0450,2024-08-20,Credit Card,Cancelled
ORD02102,CUST0365,2025-01-06,Credit Card,Delivered
ORD00231,CUST0871,2025-02-18,Bank Transfer,Shipped
ORD00279,CUST0088,2024-10-10,Credit Card,Shipped
ORD00408,CUST0480,2025-02-24,Credit Card,Delivered
ORD02158,CUST0055,2025-07-02,PayPal,Shipped
ORD00874,CUST0855,2024-11-11,Credit Card,Shipped
ORD01380,CUST0155,2025-02-10,Bank Transfer,Shipped
ORD01769,CUST0531,2024-10-31,PayPal,Cancelled
ORD02281,CUST0505,2025-07-10,Credit Card,Delivered
ORD01115,CUST0719,2025-01-31,Credit Card,Delivered
ORD00639,CUST0301,2025-06-06,Credit Card,Shipped
ORD01394,CUST0044,2024-12-29,PayPal,Shipped
ORD00246,CUST0872,2025-06-02,PayPal,Delivered
ORD02432,CUST0432,2025-04-21,PayPal,Processing
ORD00028,CUST0162,2025-04-28,PayPal,Shipped
ORD01565,CUST0884,2025-06-17,Bank Transfer,Delivered
ORD02201,CUST0138,2024-09-15,Bank Transfer,Cancelled
ORD01626,CUST0423,2024-08-04,Bank Transfer,Processing
ORD02017,CUST0763,2025-04-04,Bank Transfer,Shipped
ORD01620,CUST0397,2024-09-01,Bank Transfer,Processing
ORD02727,CUST0044,2024-10-10,PayPal,Processing
ORD00430,CUST0707,2025-02-15,PayPal,Delivered
ORD02961,CUST0490,2025-02-23,Bank Transfer,Delivered
ORD01299,CUST0254,2024-10-21,Bank Transfer,Delivered
ORD02754,CUST0844,2024-11-07,Credit Card,Shipped
ORD00094,CUST0135,2025-03-27,Bank Transfer,Processing
ORD01458,CUST0883,2024-11-21,PayPal,Processing
ORD00987,CUST0818,2024-12-06,Credit Card,Shipped
ORD02803,CUST0704,2025-05-02,PayPal,Delivered
ORD02461,CUST0389,2024-07-31,Bank Transfer,Cancelled
ORD01276,CUST0173,2025-05-07,Bank Transfer,Cancelled
ORD01653,CUST0208,2025-07-13,Bank Transfer,Cancelled
ORD00817,CUST0191,2025-01-05,Bank Transfer,Processing
ORD02540,CUST0670,2025-01-02,Credit Card,Cancelled
ORD00925,CUST0101,2025-02-21,Bank Transfer,Cancelled
ORD02202,CUST0730,2025-05-16,Bank Transfer,Processing
ORD01517,CUST0385,2025-01-30,Bank Transfer,Processing
ORD02334,CUST0206,2024-12-07,Credit Card,Processing
ORD01209,CUST0046,2024-11-07,Credit Card,Delivered
ORD02098,CUST0877,2024-11-09,PayPal,Shipped
ORD01546,CUST0873,2025-04-23,PayPal,Processing
ORD00605,CUST0396,2024-10-23,Credit Card,Processing
ORD02657,CUST0083,2024-11-14,PayPal,Delivered
ORD02154,CUST0712,2025-07-24,Bank Transfer,Shipped
ORD01772,CUST0106,2025-01-27,Bank Transfer,Processing
ORD00747,CUST0047,2024-11-19,PayPal,Shipped
ORD01293,CUST0398,2025-01-14,PayPal,Delivered
ORD00626,CUST0977,2024-10-28,Bank Transfer,Shipped
ORD01655,CUST0774,2024-09-17,Bank Transfer,Delivered
ORD02277,CUST0438,2024-09-06,Bank Transfer,Processing
ORD01524,CUST0719,2024-11-30,Credit Card,Delivered
ORD00586,CUST0993,2024-08-08,PayPal,Processing
ORD02185,CUST0595,2025-04-13,Bank Transfer,Delivered
ORD00671,CUST0455,2024-11-02,Credit Card,Delivered
ORD01078,CUST0711,2024-09-21,Credit Card,Cancelled
ORD02040,CUST0724,2025-04-08,PayPal,Processing
ORD01409,CUST0586,2025-05-15,Bank Transfer,Cancelled
ORD01781,CUST0514,2024-08-22,Credit Card,Cancelled
ORD01572,CUST0532,2025-04-30,Bank Transfer,Shipped
ORD02353,CUST0998,2024-12-20,PayPal,Delivered
ORD01086,CUST0497,2025-06-02,Credit Card,Delivered
ORD02752,CUST0278,2025-04-04,Bank Transfer,Processing
ORD01895,CUST0869,2024-10-14,PayPal,Processing
ORD01604,CUST0919,2025-03-20,Credit Card,Cancelled
ORD01685,CUST0920,2024-12-20,Bank Transfer,Delivered
ORD01417,CUST0288,2024-09-07,PayPal,Shipped
ORD01261,CUST0526,2025-05-21,Credit Card,Processing
ORD00963,CUST0720,2024-10-02,Credit Card,Shipped
ORD02306,CUST0819,2025-01-20,PayPal,Shipped
ORD00695,CUST0844,2024-07-24,Bank Transfer,Shipped
ORD02623,CUST0368,2024-09-20,PayPal,Delivered
ORD02656,CUST0193,2024-09-17,PayPal,Shipped
ORD00782,CUST0539,2024-10-19,PayPal,Processing
ORD01531,CUST0510,2024-11-25,Credit Card,Delivered
ORD00596,CUST0657,2025-02-26,PayPal,Processing
ORD02548,CUST0510,2024-10-29,Bank Transfer,Delivered
ORD01477,CUST0364,2025-02-06,Credit Card,Processing
ORD02963,CUST0819,2025-03-09,PayPal,Delivered
ORD01857,CUST0283,2025-05-02,PayPal,Processing
ORD02601,CUST0288,2024-09-18,Credit Card,Shipped
ORD02261,CUST0340,2025-03-09,Credit Card,Shipped
ORD02326,CUST0211,2025-01-22,Bank Transfer,Shipped
ORD01555,CUST0117,2024-09-21,PayPal,Cancelled
ORD02262,CUST0112,2024-12-26,PayPal,Delivered
ORD01466,CUST0598,2025-07-13,Bank Transfer,Delivered
ORD00842,CUST0377,2025-03-18,Bank Transfer,Delivered
ORD01486,CUST0206,2025-02-23,PayPal,Cancelled
ORD01720,CUST0313,2025-03-16,Credit Card,Processing
ORD01174,CUST0247,2024-10-29,PayPal,Shipped
ORD01141,CUST0054,2025-05-14,PayPal,Processing
ORD02946,CUST0888,2025-03-04,Credit Card,Cancelled
ORD00150,CUST0373,2025-01-18,PayPal,Shipped
ORD02442,CUST0136,2024-12-17,Bank Transfer,Processing
ORD00984,CUST0567,2025-05-10,PayPal,Cancelled
ORD00573,CUST0662,2024-12-14,Bank Transfer,Cancelled
ORD01332,CUST0187,2025-05-27,Bank Transfer,Processing
ORD00463,CUST0391,2025-04-10,Bank Transfer,Processing
ORD01123,CUST0974,2024-11-01,PayPal,Processing
ORD02496,CUST0951,2024-10-02,Credit Card,Cancelled
ORD00152,CUST0639,2024-11-03,PayPal,Shipped
ORD00961,CUST0387,2025-06-25,Bank Transfer,Cancelled
ORD00535,CUST0745,2025-06-20,Bank Transfer,Delivered
ORD02477,CUST0538,2024-09-01,Credit Card,Cancelled
ORD02195,CUST0135,2024-08-14,Credit Card,Shipped
ORD00638,CUST0734,2024-10-09,PayPal,Shipped
ORD01113,CUST0139,2024-12-01,PayPal,Shipped
ORD00838,CUST0684,2024-11-24,Credit Card,Cancelled
ORD00499,CUST0905,2025-01-10,Credit Card,Delivered
ORD00824,CUST0339,2024-08-12,Credit Card,Cancelled
ORD02755,CUST0141,2024-09-10,Bank Transfer,Processing
ORD02331,CUST0106,2024-11-07,Bank Transfer,Processing
ORD02226,CUST0475,2025-05-08,Bank Transfer,Cancelled
ORD02547,CUST0838,2025-06-28,Credit Card,Shipped
ORD00798,CUST0766,2025-03-04,PayPal,Delivered
ORD02649,CUST0516,2025-02-17,Bank Transfer,Cancelled
ORD02207,CUST0974,2024-07-27,PayPal,Delivered
ORD00090,CUST0674,2024-09-01,Bank Transfer,Processing
ORD01694,CUST0663,2024-11-15,Credit Card,Delivered
ORD01532,CUST0797,2025-06-26,PayPal,Delivered
ORD02377,CUST0178,2025-06-14,Bank Transfer,Shipped
ORD01039,CUST0577,2025-04-18,Bank Transfer,Cancelled
ORD01245,CUST0872,2024-09-20,PayPal,Cancelled
ORD02521,CUST0677,2024-10-24,Credit Card,Processing
ORD00539,CUST0182,2024-10-29,Bank Transfer,Cancelled
ORD00965,CUST0580,2024-11-02,Credit Card,Shipped
ORD02088,CUST0423,2025-01-27,Bank Transfer,Cancelled
ORD02053,CUST0675,2024-08-30,Bank Transfer,Cancelled
ORD02522,CUST0713,2024-11-21,PayPal,Shipped
ORD02607,CUST0089,2025-01-23,PayPal,Cancelled
ORD01017,CUST0491,2025-05-10,PayPal,Delivered
ORD01238,CUST0718,2024-12-26,PayPal,Cancelled
ORD01287,CUST0393,2024-09-29,Credit Card,Cancelled
ORD00875,CUST0306,2024-10-23,PayPal,Cancelled
ORD01461,CUST0922,2025-02-23,Credit Card,Cancelled
ORD01478,CUST0431,2025-04-23,PayPal,Processing
ORD01242,CUST0607,2025-03-25,Bank Transfer,Shipped
ORD02437,CUST0593,2025-04-25,Credit Card,Shipped
ORD02072,CUST0542,2025-05-11,Credit Card,Shipped
ORD02127,CUST0793,2024-12-07,Bank Transfer,Delivered
ORD00488,CUST0624,2024-11-03,Bank Transfer,Processing
ORD01363,CUST0677,2024-10-20,PayPal,Processing
ORD01816,CUST0535,2025-01-23,PayPal,Processing
ORD01283,CUST0629,2025-04-06,Bank Transfer,Delivered
ORD01611,CUST0949,2024-10-20,Bank Transfer,Shipped
ORD00137,CUST0409,2024-10-13,PayPal,Processing
ORD01002,CUST0586,2024-10-24,Bank Transfer,Delivered
ORD00050,CUST0603,2024-12-01,Bank Transfer,Delivered
ORD00382,CUST0921,2025-05-12,PayPal,Processing
ORD02664,CUST0455,2025-01-01,Bank Transfer,Shipped
ORD01449,CUST0434,2025-01-28,PayPal,Processing
