order_id,product_id,quantity,unit_price,total_price
ORD00923,PROD0094,2,125.55,251.1
ORD02561,PROD0068,1,111.82,111.82
ORD01087,PROD0026,4,144.83,579.32
ORD01904,PROD0009,5,242.95,1214.75
ORD00384,PROD0004,2,192.73,385.46
ORD00202,PROD0075,3,137.03,411.09
ORD01387,PROD0033,3,263.61,790.83
ORD01441,PROD0060,3,116.2,348.6
ORD00015,PROD0033,5,293.93,1469.65
ORD00609,PROD0001,2,74.99,149.98
ORD02705,PROD0055,4,31.58,126.32
ORD00466,PROD0022,5,142.13,710.65
ORD01374,PROD0095,5,63.12,315.6
ORD00687,PROD0025,3,266.25,798.75
ORD01887,PROD0046,4,91.29,365.16
ORD00175,PROD0069,1,120.39,120.39
ORD00609,PROD0080,5,297.6,1488.0
ORD00732,PROD0055,5,96.57,482.85
ORD01856,PROD0027,3,69.27,207.81
ORD02915,PROD0061,5,228.35,1141.75
ORD02863,PROD0097,4,277.68,1110.72
ORD00393,PROD0027,2,278.49,556.98
ORD00811,PROD0055,2,180.43,360.86
ORD01092,PROD0060,2,238.53,477.06
ORD01987,PROD0097,3,93.08,279.24
ORD00647,PROD0055,4,189.04,756.16
ORD02457,PROD0058,2,116.54,233.08
ORD02370,PROD0013,1,167.29,167.29
ORD02171,PROD0065,3,121.62,364.86
ORD00405,PROD0055,2,126.11,252.22
ORD00632,PROD0018,5,43.76,218.8
ORD02537,PROD0003,4,70.69,282.76
ORD00311,PROD0088,5,25.9,129.5
ORD00731,PROD0017,2,290.69,581.38
ORD00266,PROD0043,1,75.93,75.93
ORD01230,PROD0088,2,295.52,591.04
ORD02596,PROD0060,4,86.55,346.2
ORD02206,PROD0050,5,34.2,171.0
ORD00079,PROD0092,2,282.5,565.0
ORD00771,PROD0036,3,187.84,563.52
ORD00475,PROD0087,5,56.46,282.3
ORD00379,PROD0055,4,237.83,951.32
ORD00359,PROD0031,5,14.03,70.15
ORD02580,PROD0084,4,37.26,149.04
ORD02452,PROD0096,5,67.16,335.8
ORD01438,PROD0030,2,288.57,577.14
ORD01897,PROD0005,1,298.77,298.77
ORD01197,PROD0099,5,112.63,563.15
ORD01766,PROD0062,2,231.26,462.52
ORD02714,PROD0058,1,61.22,61.22
ORD02133,PROD0077,3,124.57,373.71
ORD02892,PROD0071,1,70.57,70.57
ORD01157,PROD0067,1,127.87,127.87
ORD00855,PROD0007,2,169.97,339.94
ORD02062,PROD0038,1,179.21,179.21
ORD01695,PROD0059,4,162.75,651.0
ORD00866,PROD0044,4,156.12,624.48
ORD02502,PROD0070,5,201.69,1008.45
ORD00781,PROD0087,5,32.87,164.35
ORD01408,PROD0035,5,100.39,501.95
ORD02516,PROD0096,1,135.94,135.94
ORD02217,PROD0021,5,119.92,599.6
ORD02410,PROD0057,3,163.1,489.3
ORD02621,PROD0062,4,69.61,278.44
ORD00480,PROD0027,1,240.07,240.07
ORD02950,PROD0067,4,293.14,1172.56
ORD01790,PROD0090,5,189.06,945.3
ORD01573,PROD0004,2,130.52,261.04
ORD00023,PROD0057,4,201.24,804.96
ORD01706,PROD0041,4,54.94,219.76
ORD01506,PROD0046,2,134.42,268.84
ORD01120,PROD0004,5,63.87,319.35
ORD01937,PROD0027,3,77.87,233.61
ORD00404,PROD0071,3,162.44,487.32
ORD00909,PROD0065,5,270.44,1352.2
ORD00578,PROD0073,4,177.7,710.8
ORD02380,PROD0076,2,247.78,495.56
ORD02551,PROD0014,3,45.74,137.22
ORD02948,PROD0008,2,244.63,489.26
ORD01250,PROD0015,1,215.03,215.03
ORD02260,PROD0075,5,51.17,255.85
ORD01881,PROD0001,5,199.85,999.25
ORD02567,PROD0063,5,167.86,839.3
ORD02969,PROD0085,4,232.72,930.88
ORD00877,PROD0082,3,269.35,808.05
ORD02096,PROD0085,3,220.3,660.9
ORD00181,PROD0086,3,168.78,506.34
ORD02784,PROD0070,1,105.69,105.69
ORD01784,PROD0019,3,74.29,222.87
ORD02319,PROD0048,3,150.24,450.72
ORD02612,PROD0038,2,130.72,261.44
ORD00346,PROD0083,3,246.83,740.49
ORD01805,PROD0085,3,23.06,69.18
ORD00043,PROD0038,5,284.74,1423.7
ORD01327,PROD0031,2,285.44,570.88
ORD01437,PROD0067,3,257.67,773.01
ORD01559,PROD0020,2,17.96,35.92
ORD02604,PROD0015,3,251.63,754.89
ORD00659,PROD0052,3,297.33,891.99
ORD00920,PROD0002,5,161.01,805.05
ORD02197,PROD0072,1,219.45,219.45
ORD00427,PROD0052,3,271.57,814.71
ORD02802,PROD0033,3,226.04,678.12
ORD01858,PROD0006,1,146.28,146.28
ORD02782,PROD0017,4,222.82,891.28
ORD01408,PROD0085,3,53.41,160.23
ORD01630,PROD0046,5,264.13,1320.65
ORD00576,PROD0017,1,59.09,59.09
ORD00941,PROD0088,2,282.98,565.96
ORD01718,PROD0067,5,290.19,1450.95
ORD00698,PROD0056,1,65.2,65.2
ORD01777,PROD0057,1,83.25,83.25
ORD01613,PROD0056,3,169.12,507.36
ORD00968,PROD0052,4,142.08,568.32
ORD00324,PROD0014,2,233.81,467.62
ORD02006,PROD0096,1,42.23,42.23
ORD01108,PROD0085,1,272.02,272.02
ORD01997,PROD0034,5,184.69,923.45
ORD00616,PROD0010,5,281.25,1406.25
ORD02463,PROD0012,4,63.57,254.28
ORD02666,PROD0089,2,243.27,486.54
ORD01423,PROD0049,4,72.3,289.2
ORD02323,PROD0043,1,188.46,188.46
ORD00365,PROD0034,2,113.18,226.36
ORD01148,PROD0044,2,268.64,537.28
ORD00409,PROD0038,4,260.67,1042.68
ORD01715,PROD0037,5,211.25,1056.25
ORD02549,PROD0063,5,74.39,371.95
ORD01120,PROD0067,4,37.25,149.0
ORD00292,PROD0046,3,99.91,299.73
ORD01001,PROD0014,3,115.24,345.72
ORD01358,PROD0053,5,142.35,711.75
ORD01564,PROD0075,2,81.98,163.96
ORD02078,PROD0015,2,203.6,407.2
ORD00136,PROD0007,5,286.95,1434.75
ORD01570,PROD0007,5,70.05,350.25
ORD01267,PROD0088,3,299.11,897.33
ORD01730,PROD0007,4,201.93,807.72
ORD01590,PROD0022,4,145.68,582.72
ORD02398,PROD0079,5,213.14,1065.7
ORD01439,PROD0052,2,102.37,204.74
ORD02260,PROD0042,5,142.28,711.4
ORD00466,PROD0025,1,208.83,208.83
ORD00731,PROD0037,3,71.45,214.35
ORD00332,PROD0029,5,55.07,275.35
ORD00739,PROD0086,2,239.52,479.04
ORD01715,PROD0076,4,235.01,940.04
ORD02384,PROD0045,1,50.81,50.81
ORD00253,PROD0004,4,95.91,383.64
ORD02618,PROD0080,3,288.97,866.91
ORD00484,PROD0086,1,62.66,62.66
ORD00897,PROD0027,4,111.99,447.96
ORD00833,PROD0062,3,30.5,91.5
ORD02930,PROD0005,2,111.31,222.62
ORD02729,PROD0061,1,193.16,193.16
ORD00684,PROD0099,3,107.66,322.98
ORD00674,PROD0086,2,165.71,331.42
ORD00284,PROD0020,2,185.48,370.96
ORD00710,PROD0024,1,97.22,97.22
ORD00294,PROD0061,3,294.33,882.99
ORD01015,PROD0005,1,178.57,178.57
ORD02885,PROD0033,2,148.93,297.86
ORD02574,PROD0069,3,278.67,836.01
ORD00892,PROD0052,3,151.3,453.9
ORD01574,PROD0042,1,263.17,263.17
ORD01324,PROD0057,3,137.94,413.82
ORD01493,PROD0088,1,288.74,288.74
ORD02827,PROD0091,2,160.54,321.08
ORD01571,PROD0074,2,207.92,415.84
ORD01244,PROD0048,4,268.34,1073.36
ORD01192,PROD0096,3,32.98,98.94
ORD00537,PROD0048,3,180.4,541.2
ORD00442,PROD0016,3,87.16,261.48
ORD00503,PROD0068,4,57.18,228.72
ORD01420,PROD0098,5,173.54,867.7
ORD00117,PROD0022,4,227.07,908.28
ORD01385,PROD0010,3,251.96,755.88
ORD01108,PROD0028,2,20.4,40.8
ORD01304,PROD0040,1,94.13,94.13
ORD02165,PROD0055,3,202.24,606.72
ORD02318,PROD0084,5,267.42,1337.1
ORD01079,PROD0070,1,244.78,244.78
ORD02160,PROD0044,3,43.48,130.44
ORD02136,PROD0063,2,203.88,407.76
ORD01956,PROD0010,2,261.56,523.12
ORD01382,PROD0008,4,262.89,1051.56
ORD02992,PROD0001,1,172.42,172.42
ORD00836,PROD0002,1,127.23,127.23
ORD00755,PROD0070,5,169.72,848.6
ORD01465,PROD0055,3,13.54,40.62
ORD00414,PROD0037,5,74.88,374.4
ORD01379,PROD0043,5,229.96,1149.8
ORD02056,PROD0059,5,100.88,504.4
ORD02212,PROD0063,1,70.26,70.26
ORD00205,PROD0076,1,133.28,133.28
ORD02027,PROD0073,5,258.86,1294.3
ORD02018,PROD0027,1,292.65,292.65
ORD02300,PROD0008,4,10.76,43.04
ORD02678,PROD0033,1,282.71,282.71
ORD02828,PROD0081,3,196.6,589.8
ORD01659,PROD0017,1,164.31,164.31
ORD02861,PROD0078,5,193.54,967.7
ORD01101,PROD0085,5,228.89,1144.45
ORD01434,PROD0022,5,38.41,192.05
ORD01832,PROD0052,5,183.91,919.55
ORD01863,PROD0063,2,286.93,573.86
ORD01663,PROD0028,3,241.43,724.29
ORD01736,PROD0044,5,140.0,700.0
ORD00033,PROD0011,2,265.84,531.68
ORD00043,PROD0099,2,249.52,499.04
ORD01250,PROD0084,4,145.16,580.64
ORD00072,PROD0059,3,242.99,728.97
ORD02573,PROD0099,4,181.36,725.44
ORD02125,PROD0014,5,144.49,722.45
ORD00348,PROD0076,3,216.9,650.7
ORD00741,PROD0009,5,42.85,214.25
ORD00495,PROD0082,5,263.19,1315.95
ORD01088,PROD0071,5,268.74,1343.7
ORD02285,PROD0029,2,285.08,570.16
ORD02473,PROD0001,4,248.62,994.48
ORD00184,PROD0068,3,238.7,716.1
ORD00394,PROD0088,4,91.72,366.88
ORD01883,PROD0067,3,43.36,130.08
ORD00873,PROD0042,3,204.52,613.56
ORD00501,PROD0084,1,280.61,280.61
ORD02935,PROD0029,4,244.05,976.2
ORD01274,PROD0024,1,194.43,194.43
ORD01216,PROD0036,2,70.21,140.42
ORD02825,PROD0047,3,112.64,337.92
ORD00321,PROD0086,1,95.14,95.14
ORD00322,PROD0057,1,22.79,22.79
ORD00688,PROD0002,3,52.98,158.94
ORD02359,PROD0086,3,33.96,101.88
ORD01424,PROD0082,3,206.06,618.18
ORD01007,PROD0100,5,167.77,838.85
ORD00435,PROD0048,5,121.64,608.2
ORD00614,PROD0038,1,148.55,148.55
ORD01333,PROD0023,2,73.07,146.14
ORD01079,PROD0082,5,24.62,123.1
ORD00496,PROD0064,3,228.04,684.12
ORD02767,PROD0082,4,159.34,637.36
ORD01885,PROD0048,1,28.42,28.42
ORD00801,PROD0071,4,172.99,691.96
ORD00932,PROD0038,5,219.61,1098.05
ORD00882,PROD0097,5,81.86,409.3
ORD02328,PROD0083,1,192.51,192.51
ORD01574,PROD0098,1,134.12,134.12
ORD02100,PROD0026,1,298.83,298.83
ORD00772,PROD0079,3,195.78,587.34
ORD01530,PROD0032,3,135.21,405.63
ORD02296,PROD0038,3,269.74,809.22
ORD01203,PROD0006,2,105.18,210.36
ORD02450,PROD0054,2,286.04,572.08
ORD02329,PROD0054,1,263.72,263.72
ORD00016,PROD0088,5,177.28,886.4
ORD02171,PROD0026,2,228.7,457.4
ORD01984,PROD0009,1,253.46,253.46
ORD02814,PROD0046,4,217.48,869.92
ORD01893,PROD0070,5,221.38,1106.9
ORD00405,PROD0073,4,214.79,859.16
ORD00459,PROD0082,3,206.78,620.34
ORD01390,PROD0077,1,246.8,246.8
ORD00348,PROD0083,5,139.62,698.1
ORD02115,PROD0040,1,25.84,25.84
ORD02638,PROD0090,4,268.05,1072.2
ORD02205,PROD0053,4,204.5,818.0
ORD02135,PROD0003,3,159.35,478.05
ORD02909,PROD0029,3,287.59,862.77
ORD02596,PROD0085,1,34.19,34.19
ORD01352,PROD0060,1,202.26,202.26
ORD00988,PROD0083,1,87.72,87.72
ORD02355,PROD0098,3,113.48,340.44
ORD02777,PROD0034,1,157.39,157.39
ORD01253,PROD0055,1,69.08,69.08
ORD01217,PROD0010,3,154.55,463.65
ORD02841,PROD0054,5,267.18,1335.9
ORD01483,PROD0020,3,261.6,784.8
ORD00349,PROD0031,3,40.06,120.18
ORD01255,PROD0095,3,210.97,632.91
ORD01744,PROD0011,2,64.33,128.66
ORD01219,PROD0062,4,198.55,794.2
ORD02208,PROD0066,1,133.5,133.5
ORD00524,PROD0012,3,148.19,444.57
ORD01309,PROD0087,4,195.7,782.8
ORD02303,PROD0075,3,248.33,744.99
ORD01097,PROD0003,2,72.82,145.64
ORD00435,PROD0018,5,51.94,259.7
ORD00970,PROD0079,2,243.01,486.02
ORD00127,PROD0004,2,82.72,165.44
ORD01102,PROD0002,4,78.3,313.2
ORD00412,PROD0079,3,181.04,543.12
ORD01150,PROD0052,1,266.77,266.77
ORD00005,PROD0025,5,29.87,149.35
ORD02036,PROD0043,4,176.45,705.8
ORD01688,PROD0039,4,49.34,197.36
ORD02980,PROD0030,3,257.79,773.37
ORD02567,PROD0021,3,256.87,770.61
ORD01619,PROD0016,5,179.27,896.35
ORD00644,PROD0091,3,277.83,833.49
ORD00589,PROD0045,5,118.39,591.95
ORD01154,PROD0085,4,43.43,173.72
ORD02023,PROD0017,4,231.89,927.56
ORD02044,PROD0035,4,90.32,361.28
ORD02024,PROD0049,1,290.01,290.01
ORD01420,PROD0067,5,281.47,1407.35
ORD02918,PROD0023,1,155.98,155.98
ORD01457,PROD0049,2,105.96,211.92
ORD00301,PROD0050,3,188.61,565.83
ORD02205,PROD0088,2,255.76,511.52
ORD01044,PROD0064,3,261.04,783.12
ORD02925,PROD0091,4,298.14,1192.56
ORD02349,PROD0045,1,255.79,255.79
ORD00355,PROD0041,5,243.01,1215.05
ORD00934,PROD0022,1,39.21,39.21
ORD00045,PROD0073,4,120.94,483.76
ORD01574,PROD0082,3,122.71,368.13
ORD02008,PROD0037,1,195.14,195.14
ORD02762,PROD0097,5,17.58,87.9
ORD02812,PROD0034,5,119.27,596.35
ORD00019,PROD0080,1,263.73,263.73
ORD01158,PROD0019,2,104.11,208.22
ORD01225,PROD0036,2,191.0,382.0
ORD01304,PROD0034,4,49.52,198.08
ORD00221,PROD0038,4,283.5,1134.0
ORD00613,PROD0059,5,154.43,772.15
ORD01896,PROD0029,1,103.37,103.37
ORD02105,PROD0001,1,83.31,83.31
ORD02959,PROD0017,4,241.76,967.04
ORD01593,PROD0034,1,139.15,139.15
ORD02861,PROD0031,1,233.63,233.63
ORD02506,PROD0065,1,192.88,192.88
ORD01181,PROD0043,1,55.97,55.97
ORD02560,PROD0087,2,56.66,113.32
ORD01759,PROD0072,1,177.09,177.09
ORD02115,PROD0083,4,51.1,204.4
ORD01395,PROD0028,2,99.18,198.36
ORD02220,PROD0076,4,105.45,421.8
ORD00455,PROD0018,4,31.22,124.88
ORD02368,PROD0047,3,165.27,495.81
ORD02758,PROD0032,4,169.39,677.56
ORD00116,PROD0004,2,24.73,49.46
ORD00576,PROD0064,3,162.51,487.53
ORD01822,PROD0080,5,111.25,556.25
ORD02134,PROD0064,5,278.66,1393.3
ORD02165,PROD0050,2,263.94,527.88
ORD00753,PROD0076,3,269.34,808.02
ORD01729,PROD0041,3,68.73,206.19
ORD00176,PROD0075,2,142.97,285.94
ORD01064,PROD0069,3,149.2,447.6
ORD02820,PROD0024,4,76.37,305.48
ORD02748,PROD0045,2,79.38,158.76
ORD02114,PROD0044,5,21.15,105.75
ORD02738,PROD0027,5,260.1,1300.5
ORD00724,PROD0056,3,229.7,689.1
ORD02720,PROD0064,1,245.34,245.34
ORD02766,PROD0079,5,279.48,1397.4
ORD00095,PROD0046,4,85.35,341.4
ORD02686,PROD0078,5,250.54,1252.7
ORD01112,PROD0054,2,140.41,280.82
ORD02210,PROD0039,3,130.91,392.73
ORD02352,PROD0020,4,277.08,1108.32
ORD02719,PROD0016,5,129.3,646.5
ORD02965,PROD0009,3,265.67,797.01
ORD01580,PROD0079,1,100.44,100.44
ORD01092,PROD0038,4,266.53,1066.12
ORD02003,PROD0079,4,51.08,204.32
ORD00762,PROD0088,3,48.05,144.15
ORD01483,PROD0034,4,237.74,950.96
ORD02382,PROD0073,2,153.09,306.18
ORD00754,PROD0061,5,77.56,387.8
ORD02517,PROD0007,1,69.64,69.64
ORD02976,PROD0020,2,80.66,161.32
ORD00809,PROD0036,3,105.8,317.4
ORD02348,PROD0045,3,174.54,523.62
ORD02171,PROD0088,3,172.64,517.92
ORD01271,PROD0087,4,146.51,586.04
ORD02218,PROD0096,5,16.75,83.75
ORD02039,PROD0068,3,193.32,579.96
ORD00455,PROD0026,3,74.95,224.85
ORD02578,PROD0042,4,156.23,624.92
ORD01922,PROD0016,1,160.73,160.73
ORD02155,PROD0022,4,217.89,871.56
ORD00076,PROD0079,4,172.15,688.6
ORD02562,PROD0100,4,150.78,603.12
ORD01533,PROD0032,1,241.68,241.68
ORD00035,PROD0100,2,150.84,301.68
ORD01890,PROD0008,4,277.08,1108.32
ORD00542,PROD0028,5,111.96,559.8
ORD02358,PROD0027,1,126.3,126.3
ORD01016,PROD0012,1,214.97,214.97
ORD02329,PROD0096,5,29.67,148.35
ORD00070,PROD0040,2,213.94,427.88
ORD02628,PROD0073,4,57.52,230.08
ORD01962,PROD0017,3,158.65,475.95
ORD01265,PROD0085,2,205.1,410.2
ORD02291,PROD0049,3,176.61,529.83
ORD02634,PROD0059,4,296.52,1186.08
ORD00284,PROD0036,1,170.03,170.03
ORD01312,PROD0069,2,234.34,468.68
ORD02006,PROD0061,3,248.21,744.63
ORD02491,PROD0004,5,201.6,1008.0
ORD02841,PROD0069,2,86.17,172.34
ORD00891,PROD0047,3,275.82,827.46
ORD00911,PROD0088,4,166.11,664.44
ORD01549,PROD0071,4,155.35,621.4
ORD01396,PROD0080,5,14.95,74.75
ORD00413,PROD0095,2,120.72,241.44
ORD00092,PROD0020,2,210.49,420.98
ORD00075,PROD0081,4,210.4,841.6
ORD00270,PROD0016,4,37.03,148.12
ORD01405,PROD0065,2,294.15,588.3
ORD00944,PROD0100,2,111.24,222.48
ORD01330,PROD0094,5,147.63,738.15
ORD02819,PROD0079,3,289.72,869.16
ORD01440,PROD0077,1,257.21,257.21
ORD01064,PROD0081,1,89.38,89.38
ORD02203,PROD0055,4,121.1,484.4
ORD02895,PROD0036,1,256.4,256.4
ORD02008,PROD0083,4,101.93,407.72
ORD02584,PROD0002,2,186.71,373.42
ORD02936,PROD0080,1,57.97,57.97
ORD02217,PROD0069,1,122.2,122.2
ORD01748,PROD0093,5,111.53,557.65
ORD01095,PROD0096,5,88.04,440.2
ORD00221,PROD0068,4,34.0,136.0
ORD02648,PROD0077,3,277.9,833.7
ORD00434,PROD0044,3,203.98,611.94
ORD00397,PROD0077,4,91.24,364.96
ORD01925,PROD0013,4,247.31,989.24
ORD02112,PROD0063,3,73.56,220.68
ORD02114,PROD0015,1,118.9,118.9
ORD00736,PROD0005,4,249.77,999.08
ORD00442,PROD0020,4,220.27,881.08
ORD00167,PROD0094,1,85.36,85.36
ORD02892,PROD0100,5,76.73,383.65
ORD00620,PROD0099,2,168.61,337.22
ORD02488,PROD0072,4,248.36,993.44
ORD01339,PROD0009,3,188.74,566.22
ORD02069,PROD0066,1,295.72,295.72
ORD01625,PROD0026,2,14.77,29.54
ORD01709,PROD0095,2,211.54,423.08
ORD01373,PROD0028,2,218.66,437.32
ORD01347,PROD0001,2,95.38,190.76
ORD01132,PROD0014,3,256.65,769.95
ORD02287,PROD0014,5,10.46,52.3
ORD01602,PROD0071,4,224.58,898.32
ORD02508,PROD0007,4,180.78,723.12
ORD00154,PROD0082,2,156.27,312.54
ORD02861,PROD0084,1,20.36,20.36
ORD01846,PROD0008,4,154.48,617.92
ORD00182,PROD0015,3,90.02,270.06
ORD01785,PROD0089,2,50.27,100.54
ORD01372,PROD0005,2,105.19,210.38
ORD01483,PROD0071,1,43.21,43.21
ORD00952,PROD0034,5,286.79,1433.95
ORD02584,PROD0004,3,73.93,221.79
ORD00647,PROD0016,1,20.33,20.33
ORD01489,PROD0021,4,89.93,359.72
ORD00560,PROD0008,4,92.62,370.48
ORD02200,PROD0029,3,65.06,195.18
ORD02782,PROD0011,3,135.23,405.69
ORD00951,PROD0073,1,296.2,296.2
ORD01759,PROD0018,3,54.15,162.45
ORD00189,PROD0020,1,275.58,275.58
ORD00260,PROD0069,1,61.11,61.11
ORD00545,PROD0026,3,200.99,602.97
ORD00316,PROD0085,2,17.87,35.74
ORD00495,PROD0007,1,92.72,92.72
ORD02677,PROD0058,1,31.08,31.08
ORD00807,PROD0019,4,193.97,775.88
ORD00909,PROD0032,4,67.09,268.36
ORD00627,PROD0082,3,170.78,512.34
ORD02144,PROD0017,4,198.9,795.6
ORD02663,PROD0001,2,214.79,429.58
ORD02244,PROD0032,3,286.7,860.1
ORD02943,PROD0046,4,295.91,1183.64
ORD00478,PROD0048,2,107.08,214.16
ORD01525,PROD0029,5,68.03,340.15
ORD01794,PROD0025,2,146.91,293.82
ORD02136,PROD0099,3,208.69,626.07
ORD02662,PROD0016,2,94.57,189.14
ORD01974,PROD0090,2,221.84,443.68
ORD00460,PROD0078,4,159.32,637.28
ORD00604,PROD0026,2,266.05,532.1
ORD01707,PROD0095,2,187.12,374.24
ORD02067,PROD0004,5,243.01,1215.05
ORD01747,PROD0094,2,295.56,591.12
ORD00781,PROD0090,1,104.42,104.42
ORD01084,PROD0084,2,130.81,261.62
ORD00060,PROD0096,3,103.12,309.36
ORD02511,PROD0099,2,81.27,162.54
ORD00634,PROD0046,3,158.25,474.75
ORD00765,PROD0029,5,220.82,1104.1
ORD02218,PROD0063,5,146.74,733.7
ORD02585,PROD0096,5,135.67,678.35
ORD00694,PROD0011,5,138.31,691.55
ORD01732,PROD0068,4,131.34,525.36
ORD00320,PROD0007,2,97.95,195.9
ORD01798,PROD0032,5,208.19,1040.95
ORD01870,PROD0037,4,218.54,874.16
ORD00458,PROD0053,1,135.1,135.1
ORD02467,PROD0042,3,270.76,812.28
ORD00625,PROD0026,2,247.64,495.28
ORD01859,PROD0006,1,154.89,154.89
ORD00525,PROD0006,1,29.15,29.15
ORD00776,PROD0070,4,258.67,1034.68
ORD01203,PROD0066,4,86.43,345.72
ORD02986,PROD0081,1,240.07,240.07
ORD01942,PROD0065,4,228.89,915.56
ORD01071,PROD0050,4,284.59,1138.36
ORD01280,PROD0050,1,261.73,261.73
ORD00043,PROD0079,4,90.55,362.2
ORD00943,PROD0100,3,84.89,254.67
ORD00802,PROD0093,2,162.82,325.64
ORD01714,PROD0100,5,185.59,927.95
ORD01589,PROD0018,3,149.34,448.02
ORD02985,PROD0039,2,39.64,79.28
ORD00769,PROD0020,3,67.78,203.34
ORD00288,PROD0055,2,141.07,282.14
ORD01949,PROD0095,3,130.78,392.34
ORD02135,PROD0084,4,196.22,784.88
ORD01631,PROD0053,5,274.2,1371.0
ORD00095,PROD0036,2,261.59,523.18
ORD00249,PROD0032,3,131.75,395.25
ORD02981,PROD0095,4,151.99,607.96
ORD02617,PROD0018,2,50.37,100.74
ORD02335,PROD0024,2,22.06,44.12
ORD00787,PROD0055,3,31.91,95.73
ORD02290,PROD0094,4,264.18,1056.72
ORD02620,PROD0020,3,253.66,760.98
ORD01540,PROD0066,3,61.21,183.63
ORD01273,PROD0022,3,217.6,652.8
ORD00480,PROD0046,1,236.41,236.41
ORD00333,PROD0001,2,123.74,247.48
ORD02651,PROD0053,1,276.03,276.03
ORD02616,PROD0006,3,219.35,658.05
ORD01722,PROD0091,3,258.44,775.32
ORD00416,PROD0022,5,180.92,904.6
ORD01797,PROD0013,3,74.77,224.31
ORD00598,PROD0041,5,176.98,884.9
ORD01968,PROD0096,4,14.37,57.48
ORD02291,PROD0007,2,31.61,63.22
ORD02465,PROD0038,4,29.44,117.76
ORD02801,PROD0072,3,68.86,206.58
ORD01498,PROD0065,5,187.9,939.5
ORD01490,PROD0088,3,227.22,681.66
ORD01570,PROD0096,4,232.15,928.6
ORD00440,PROD0081,2,59.23,118.46
ORD01076,PROD0072,2,120.16,240.32
ORD02375,PROD0049,3,294.7,884.1
ORD02878,PROD0008,1,17.9,17.9
ORD01878,PROD0048,1,178.65,178.65
ORD00601,PROD0015,2,196.52,393.04
ORD02968,PROD0085,1,102.03,102.03
ORD01605,PROD0045,3,159.59,478.77
ORD02785,PROD0005,2,283.41,566.82
ORD01045,PROD0099,1,182.69,182.69
ORD02071,PROD0075,5,14.22,71.1
ORD01904,PROD0066,4,265.34,1061.36
ORD02561,PROD0074,4,203.64,814.56
ORD00852,PROD0042,1,35.08,35.08
ORD00166,PROD0052,3,231.36,694.08
ORD01108,PROD0075,3,12.77,38.31
ORD00792,PROD0059,3,258.83,776.49
ORD02271,PROD0002,3,178.09,534.27
ORD01930,PROD0047,5,94.37,471.85
ORD01097,PROD0015,5,214.88,1074.4
ORD01593,PROD0010,4,127.67,510.68
ORD00781,PROD0015,1,232.84,232.84
ORD01160,PROD0077,2,159.15,318.3
ORD00173,PROD0072,2,126.43,252.86
ORD02642,PROD0067,1,86.59,86.59
ORD01890,PROD0037,4,277.86,1111.44
ORD02049,PROD0052,3,140.15,420.45
ORD01880,PROD0043,3,151.92,455.76
ORD01667,PROD0091,2,299.47,598.94
ORD00953,PROD0013,4,10.54,42.16
ORD02361,PROD0024,4,130.25,521.0
ORD00036,PROD0090,2,139.09,278.18
ORD00135,PROD0086,4,103.55,414.2
ORD00168,PROD0039,2,257.49,514.98
ORD00295,PROD0009,4,51.58,206.32
ORD01738,PROD0005,3,60.02,180.06
ORD00364,PROD0003,4,284.17,1136.68
ORD02632,PROD0078,3,209.14,627.42
ORD00758,PROD0019,5,147.15,735.75
ORD00258,PROD0023,3,111.41,334.23
ORD00721,PROD0045,1,38.74,38.74
ORD02367,PROD0072,2,276.46,552.92
ORD01852,PROD0041,5,224.81,1124.05
ORD00385,PROD0026,4,52.13,208.52
ORD01589,PROD0096,3,47.83,143.49
ORD00103,PROD0005,4,197.97,791.88
ORD01268,PROD0004,4,60.42,241.68
ORD02795,PROD0085,5,224.56,1122.8
ORD01423,PROD0019,1,140.64,140.64
ORD02922,PROD0026,4,197.38,789.52
ORD01267,PROD0064,4,59.63,238.52
ORD02613,PROD0044,3,170.11,510.33
ORD02744,PROD0089,4,194.62,778.48
ORD01043,PROD0094,3,114.7,344.1
ORD00579,PROD0012,2,86.71,173.42
ORD01342,PROD0049,4,231.77,927.08
ORD01421,PROD0011,4,272.06,1088.24
ORD02022,PROD0087,4,175.36,701.44
ORD02853,PROD0067,3,128.29,384.87
ORD02382,PROD0035,2,258.64,517.28
ORD02784,PROD0083,2,40.53,81.06
ORD00163,PROD0083,2,147.13,294.26
ORD00297,PROD0079,5,165.22,826.1
ORD02166,PROD0054,2,267.52,535.04
ORD01101,PROD0081,4,282.37,1129.48
ORD00607,PROD0081,1,83.73,83.73
ORD00455,PROD0040,4,63.67,254.68
ORD02866,PROD0048,5,220.24,1101.2
ORD02868,PROD0006,2,198.01,396.02
ORD01211,PROD0040,4,174.45,697.8
ORD02292,PROD0045,1,192.65,192.65
ORD00364,PROD0083,1,239.19,239.19
ORD01314,PROD0059,3,48.33,144.99
ORD01679,PROD0005,3,254.83,764.49
ORD01843,PROD0057,1,242.46,242.46
ORD02528,PROD0075,1,121.66,121.66
ORD02702,PROD0019,3,41.74,125.22
ORD01621,PROD0057,2,286.77,573.54
ORD00551,PROD0026,4,178.15,712.6
ORD01436,PROD0017,2,157.03,314.06
ORD02868,PROD0031,1,139.62,139.62
ORD02263,PROD0051,4,230.52,922.08
ORD02322,PROD0050,1,96.02,96.02
ORD02691,PROD0027,3,233.77,701.31
ORD00254,PROD0078,1,88.47,88.47
